"author","gender"
"Peter Morrow","Male"
"Petra Moser","Female"
"Petra Persson","Female"
"Philipp Kircher","Male"
"Philipp Schnabl","Male"
"Philippe Aghion","Male"
"Philippe Mueller","Male"
"Pierluigi Balduzzi","Male"
"Pierpaolo Benigno","Male"
"Pierre Cahuc","Male"
"Pierre Dubois","Male"
"Pierre-Andre Chiappori","Male"
"Pierre-André Chiappori","Male"
"Pierre-Olivier Weill","Male"
"Piet Eichholtz","Male"
"Pinar Keskin","Female"
"Po-Hsuan Hsu","Male"
"Pohan Fong","Male"
"Pol Antras","Male"
"Ponpoje Porapakkarm","Male"
"Prachi Mishra","Female"
"Pravin Krishna","Male"
"Pricila Maziero","Female"
"Qiang Li","Male"
"Qinghai Wang","Male"
"Qingmin Liu","Male"
"Qingqing Chang","Female"
"Qingyuan Du","Male"
"Quoc-Anh Do","Male"
"R. Glenn Hubbard","Male"
"R. Jason Faberman","Male"
"R. Tamara Konetzka","Female"
"Rachel Griffith","Female"
"Radhakrishnan Gopalan","Male"
"Raf Wouters","Male"
"Rafael Dix-Carneiro","Male"
"Raffaella Giacomini","Female"
"Raffaella Sadun","Female"
"Raghavendra Rau","Male"
"Raj Chetty","Male"
"Rajkamal Iyer","Male"
"Rajshri Jayaraman","Female"
"Ralph Bradley","Male"
"Ralph Koijen","Male"
"Ralph Ossa","Male"
"Raman Uppal","Male"
"Ramesh Johari","Male"
"Ramin Baghai","Male"
"Ran Duchin","Male"
"Randall P. Ellis","Male"
"Randall Wright","Male"
"Raul Caruso","Male"
"Raul Santaeulalia-Llopis","Male"
"Ravi Bansal","Male"
"Refet S Gurkaynak","Male"
"Refet S. Gürkaynak","Male"
"Regis Barnichon","Male"
"Reinhard Neck","Male"
"Rema Hanna","Female"
"Renata Heilman","Female"
"Renata Kosova","Female"
"Rene M. Stulz","Male"
"Rene Stulz","Male"
"Renee Bowen","Female"
"Renfu Luo","Male"
"Ricard Gil","Male"
"Ricardo Reis","Male"
"Richard Akresh","Male"
"Richard Baldwin","Male"
"Richard Blundell","Male"
"Richard Freeman","Male"
"Richard Green","Male"
"Richard Holden","Male"
"Richard Hornbeck","Male"
"Richard Stanton","Male"
"Rita Almeida","Female"
"Robert C. Johnson","Male"
"Robert Clark","Male"
"Robert Dekle","Male"
"Robert Gibbons","Male"
"Robert Hall","Male"
"Robert Huckman","Male"
"Robert Hunt","Male"
"Robert Mendelsohn","Male"
"Robert Prilmeier","Male"
"Robert Shiller","Male"
"Robert Shimer","Male"
"Robert Staiger","Male"
"Robert Town","Male"
"Robert Townsend","Male"
"Robert W. Vishny","Male"
"Roberto Rigobon","Male"
"Roberto Steri","Male"
"Robin Burgess","Male"
"Robin Greenwood","Male"
"Robin S. Lee","Male"
"Roc Armenter","Male"
"Rocardo Correa","Male"
"Rocco Macchiavello","Male"
"Rodney Green","Male"
"Rodney J. Garratt","Male"
"Roger Farmer","Male"
"Roger Feldman","Male"
"Roland Hodler","Male"
"Roland Straub","Male"
"Ron Jarmin","Male"
"Ron Siegel","Male"
"Rongning Wu","Male"
"Roni Michaely","Male"
"Ruben Enikolopov","Male"
"Ruben Hernandez-Murillo","Male"
"Rudai Yang","Male"
"Rudiger Bachmann","Male"
"Rüdiger Fahlenbrach","Male"
"Ruediger Bachmann","Male"
"Rukmani Gounder","Female"
"Ruy Lama","Male"
"Ryan D. Israelsen","Male"
"Ryan Michaels","Male"
"Ryo Jinnai","Male"
"Ryoichi Namba","Male"
"S. Ali Abbas","Male"
"S. Boragan Aruoba","Male"
"S. Nageeb Ali","Male"
"S. Vish Viswanathan","Male"
"S. Viswanathan","Male"
"Sabrina Pabilonia","Female"
"Sadao Nagaoka","Male"
"Salvador Navarro","Male"
"Samuel Kortum","Male"
"Samuel Lee","Male"
"Samuli Knüpfer","Male"
"Sandeep Baliga","Male"
"Sanders Chang","Male"
"Sandip Sukhtankar","Male"
"Sang V. Nguyen","Male"
"Sanjukta Chaudhuri","Male"
"Sanjukta Chaudhuri","Female"
"Sanjukta Roy","Female"
"Santosh Anagol","Male"
"Sarah Hamersma","Female"
"Sarah Miller","Female"
"Sarah Taubman","Female"
"Sarmistha Pal","Female"
"Saroj Bhattarai","Male"
"Sascha Steffen","Male"
"Satyajit Ghosh","Male"
"Scott Baker","Male"
"Scott Duke Kominers","Male"
"Scott R. Baker","Male"
"Se-Jik Kim","Male"
"Sean Nicholson","Male"
"Sebastian Galiani","Male"
"Sebastian Sotelo","Male"
"Sebnem Kalemli-Ozcan","Female"
"Seema Jayachandran","Female"
"Seiro Ito","Male"
"Semoon Chang","Male"
"Sendhil Mullainathan","Male"
"Seonghoon Cho","Male"
"Seonghoon Jeon","Male"
"Seow Eng Ong","Male"
"Serdar Dinc","Male"
"Sergei Koulayev","Male"
"Sergei Kovbasyuk","Male"
"Sergio Rebelo","Male"
"Sergio Schmukler","Male"
"Sergio Urzua","Male"
"Serguey Braguinsky","Male"
"Seth Freedman","Male"
"Seth Richards-Shubik","Male"
"Seung-Gyu Sim","Male"
"Seung-Hyun Hong","Male"
"Shai Bernstein","Male"
"Shakeeb Khan","Male"
"Shane Greenstein","Male"
"Shang Jin Wei","Male"
"Shang-Jin Wei","Male"
"Shanjun Li","Male"
"Shanthi P. Ramnath","Female"
"Shawn Cole","Male"
"Shayak Sarkar","Male"
"Shin-Ichi Nishiyama","Male"
"Shing-Yi Wang","Female"
"Shintaro Yamaguchi","Male"
"Shizuka Nishikawa","Female"
"Shouyong Shi","Male"
"Shrabani Saha","Female"
"Shreef Allaboudy","Male"
"Shumi M. Akhtar II","Female"
"Siem Jan Koopman","Male"
"Silvia Ardagna","Female"
"Silvia Prina","Female"
"Simon Firestone","Male"
"Simon Gilchrist","Male"
"Simon Johnson","Male"
"Sinan Aral","Male"
"Sokbae (Simon) Lee","Male"
"Sokbae Lee","Male"
"Soku Byoun","Male"
"Song Han","Male"
"Sónia Torres","Female"
"Souphala Chomsisengphet","Female"
"Sreedhar T. Bharath","Male"
"Stacy Dickert-Conlin","Female"
"Stanley E. Zin","Male"
"Stefan Bender","Male"
"Stefan Nagel","Male"
"Stefano Giglio","Male"
"Steffen Andersen","Male"
"Stelios Michalopoulos","Male"
"Stephan Lauermann","Male"
"Stephan Seiler","Male"
"Stephan Siegel","Male"
"Stephanie Schmitt-Grohe","Female"
"Stephen Donald","Male"
"Stephen Machin","Male"
"Stephen Morris","Male"
"Stephen R. Yeaple","Male"
"Stephen Ryan","Male"
"Stephen V. Burks","Male"
"Stephen Zeldes","Male"
"Steven Durlauf","Male"
"Steven F. Venti","Male"
"Steven J. Davis","Male"
"Steven Levitt","Male"
"Steven Ongena","Male"
"Steven Tadelis","Male"
"Stian Reimers","Male"
"Stijn Claessens","Male"
"Stijn Van Nieuwerburgh","Male"
"Stuart Gabriel","Male"
"Sturla Lyngnes Fjesme","Male"
"Subhayu Bandyopadhyay","Male"
"Suchitra JY","Female"
"Sugato Bhattacharyya","Male"
"Sumit Agarwal","Male"
"Sunku Hahn","Male"
"Suresh Naidu","Male"
"Susan Chun Zhu","Female"
"Susann Rohwedder","Female"
"Sushanta Mallick","Female"
"Sushanta Mallick","Male"
"Svenn Jensen","Male"
"Swarn Chatterjee","Male"
"Swarna S. Vepa","Female"
"Swati Dhingra","Female"
"Sylvain Chassang","Male"
"T. Mandy Tham","Female"
"Tae-Hee Jo","Male"
"Taeyoon Sung","Male"
"Takatoshi Ito","Male"
"Tal Gross","Male"
"Talis J. Putnins","Male"
"Tan Wang","Male"
"Tanakorn Makaew","Male"
"Tanjim Hossain","Male"
"Tao Zha","Male"
"TaoXiong Liu","Male"
"Tarek Hassan","Male"
"Tareque Nasser","Male"
"Tatevik Sekhposyan","Female"
"Tatsuyoshi Matsumae","Male"
"Tatyana Deryugina","Female"
"Taylor Nadauld","Male"
"Tazewell V. Hurst III","Male"
"Ted To","Male"
"Temel Taskin","Male"
"Theofanis Tsoulouhas","Male"
"Thi Minh-Phuong Ngo","Female"
"Thibault Fally","Male"
"Thomas Davidoff","Male"
"Thomas F. Rutherford","Male"
"Thomas Kane","Male"
"Thomas Lemieux","Male"
"Thomas Palfrey","Male"
"Thomas Philippon","Male"
"Thomas Sargent","Male"
"Thomas Steinmeier","Male"
"Thouraya Triki","Female"
"Till Von Wachter","Male"
"Tilman Borgers","Male"
"Tilman Bruck","Male"
"Tin-Chun Lin","Male"
"Tobias Adrian","Male"
"Tobias Moskowitz","Male"
"Todd Mitton","Male"
"Todd Sinai","Male"
"Todd Sorensen","Male"
"Toke Fosgaard","Male"
"Tomas Sjostrom","Male"
"Tommoaso Monacelli","Male"
"Toni Whited","Female"
"Toralf Pusch","Male"
"Tracy Yue Wang","Female"
"Trevon Logan","Male"
"Trudie Schils","Female"
"Tugkan Tuzun","Male"
"Tullio Jappelli","Male"
"Tyler Muir","Male"
"Tzu-Ying Daphne Chen","Male"
"Ufuk Akcigit","Male"
"Ujjayant Chakravorty","Male"
"Ulrike Malmendier","Female"
"Unni Pillai","Male"
"Uri Gneezy","Male"
"V. Kerry Smith","Male"
"Vadym Volosovych","Male"
"Valerie Smeets","Female"
"Vallapuzha Sandhya","Female"
"Vasco Carvalho","Male"
"Vasso Ioannidou","Male"
"Vasso Ioannidou","Female"
"Vasym Volosovych","Male"
"Venky Venkateswaran","Male"
"Veronica Guerrieri","Female"
"Veronica Rappoport","Female"
"Victor Iajya","Male"
"Victor Shlychkov","Male"
"Victor Stango","Male"
"Vikram Maheshri","Male"
"Viktor Todorov","Male"
"Viktor Tsyrennikov","Male"
"Viktoria Hnatkovska","Female"
"Vincent Sterk","Male"
"Vincent Yao","Male"
"Vincenzo Quadrini","Male"
"Viral Acharya","Male"
"Viral V. Acharya","Male"
"Virgiliu Midrigan","Male"
"Vivi Alatas","Female"
"Vivian Yue","Female"
"Volker Nocke","Male"
"Volodymyr Lugovskyy","Male"
"W. Erwin Diewert","Male"
"W. Scott Frame","Male"
"Wassim Daher","Male"
"Wei Jiang","Female"
"Wei Xiong","Male"
"Wen-Chi Liao","Male"
"Wen-Chi Liao","Female"
"Wendy Edelberg","Female"
"Wenhua Di","Female"
"Wenlan Qian","Female"
"WenLan Qian","Female"
"Wenli Li","Female"
"William Brock","Male"
"William Hawkins","Male"
"William Kerr","Male"
"William Maloney","Male"
"William Wheaton","Male"
"William Woolston","Male"
"Wiola Dziuda","Female"
"Wolfgang Keller","Male"
"Wolfram Schlenker","Male"
"Xavier Gabaix","Male"
"Xavier Gine","Male"
"Xavier Ragot","Male"
"Xi Chen","Male"
"Xianghong (Shirley) Wang","Female"
"Xiangmin (Helen) Liu","Female"
"Xiaobo Zhang","Male"
"Xiaofei Zhao","Male"
"Xiaoguang Chen","Male"
"Xiaowen Fu","Male"
"Xiaoxin Zhang","Male"
"Xiaoyi Mu","Male"
"Xingwang Qian","Male"
"Xinxin Chen","Female"
"Xudong An","Male"
"Xuguang (Simon) Sheng","Male"
"Yacine Ait-Sahalia","Male"
"Yan Bai","Female"
"Yang Yao","Male"
"Yangbo Du","Male"
"Yaniv Grinstein","Male"
"Yann Algan","Male"
"Yanqun Zhang","Female"
"Yanqun Zhang","Male"
"Yaohui Zhao","Female"
"Yaojiang Shi","Male"
"Yi Xu","Male"
"Yildiray Yildirim","Male"
"Yin-Wong Cheung","Male"
"Ying Chen","Female"
"Yiting NA Li","Female"
"Yong Wang","Male"
"Yongheng Deng","Male"
"Yoon-Jae Whang","Male"
"Yoonbai Kim","Male"
"Yoonseok Lee","Male"
"Yoosoon Chang","Female"
"Yoto Yotov","Male"
"Youchang Wu","Male"
"Youngki Shin","Male"
"Youngwoo Rho","Male"
"Yu-Chin Chen","Female"
"Yu-Chin Hsu","Male"
"Yu-Chu Shen","Female"
"Yu-min Yen","Male"
"Yuanji Wen","Female"
"Yuehua Tang","Male"
"Yuhai Xuan","Male"
"Yulei He","Male"
"Yulei Luo","Male"
"Yuliy Sannikov","Male"
"Yuriy Gorodnichenko","Male"
"Yuriy Kitsul","Male"
"Yusuke Narita","Male"
"Yuyu Chen","Male"
"Z. Nuray Guner","Female"
"Zahi Ben-David","Male"
"Zaifu Yang","Male"
"Zeynep K. Hansen","Female"
"Zhaoxia Xu","Female"
"Zheng Liu","Male"
"Zhenxing Huang","Male"
"Zhi Da","Male"
"Zhi Wang","Male"
"Zhiguo He","Male"
"Zhimin Li","Male"
"Zhiwei Xu","Male"
"Zhonghe Li","Female"
"Zhongjun Qu","Male"
"Zhu Wang","Male"
"Zhun Xu","Male"
"Zine Barka","Female"
"Zirui Song","Male"
"Zulal Denaux","Female"
