"author","gender"
"Marco Di Maggio","Male"
"Marco Pagano","Male"
"Marcos Chamon","Male"
"Marcus Casey","Male"
"Marcus Opp","Male"
"Margarita Tsoutsoura","Female"
"María Bernedo","Female"
"Maria-Teresa Marchica","Female"
"Mariacristina De Nardi","Female"
"Marianne Andries","Female"
"Marianne Bertrand","Female"
"Marianne Page","Female"
"Marianne Wanamaker","Female"
"Mariano Croce","Male"
"Mariassunta Giannetti","Female"
"Marie Hoerova","Female"
"Marieke Bos","Female"
"Marieke Vandeweyer","Female"
"Marine Carrasco","Female"
"Marinho Bertanha","Male"
"Mark Aguiar","Male"
"Mark Carlson","Male"
"Mark Egan","Male"
"Mark Gertler","Male"
"Mark Hoekstra","Male"
"Mark J. Kutzbach","Male"
"Mark Leary","Male"
"Mark Lemley","Male"
"Mark M. Spiegel","Male"
"Mark Rosenzweig","Male"
"Mark Watson","Male"
"Markus K. Brunnermeier","Male"
"Marno Verbeek","Male"
"Marshall Burke","Male"
"Marta Lachowska","Female"
"Martha Stinson","Female"
"Martien Lamers","Male"
"Martijn Cremers","Male"
"Martin Berka","Male"
"Martin C. Schmalz","Male"
"Martin Feldstein","Male"
"Martin Gaynor","Male"
"Martin Kanz","Male"
"Martin Nowak","Male"
"Martin Schmalz","Male"
"Martin Schneider","Male"
"Martin Uribe","Male"
"Martine Mariotti","Female"
"Mary Amiti","Female"
"Mary Daly","Female"
"Maryam Farboodi","Female"
"Maryam Saeedi","Female"
"Massimo Massa","Male"
"Mathias Reynaert","Male"
"Mathias Thoenig","Male"
"Mathieu Taschereau-Dumouchel","Male"
"Mathis Wagner","Male"
"Matias Cattaneo","Male"
"Matias Vernengo","Male"
"Matías Vernengo","Male"
"Matt Taddy","Male"
"Matteo Cacciatore","Male"
"Matteo Crosignani","Male"
"Matteo Maggiori","Male"
"Matteo Paradisi","Male"
"Matthew Backus","Male"
"Matthew Baron","Male"
"Matthew E. Kahn","Male"
"Matthew Gentzkow","Male"
"Matthew Jaremski","Male"
"Matthew Kotchen","Male"
"Matthew Rhodes-Kropf","Male"
"Matthew Shapiro","Male"
"Matthew Weinzierl","Male"
"Matthew Zaragoza-Watkins","Male"
"Matthias Doepke","Male"
"Matthias Schuendeln","Male"
"Matthieu Bussiere","Male"
"Maurice Obstfeld","Male"
"Maury Gittleman","Male"
"Maxim Boycko","Male"
"Maxim Mironov","Male"
"Maxim Pinkovskiy","Male"
"Maya Eden","Female"
"Maya Rossin-Slater","Female"
"Mayo Fuster Morell","Female"
"Meguy Kuete","Male"
"Mehrene Larudee","Female"
"Mehtap Akgüҫ","Female"
"Melanie Morten","Female"
"Melissa S. Kearney","Female"
"Mengjie Lu","Female"
"Mengxin Zhao","Female"
"Menzie Chinn","Male"
"Merima Ali","Female"
"Michael B. Devereux","Male"
"Michael Bailey","Male"
"Michael D. Bordo","Male"
"Michael D. Whinston","Male"
"Michael Ewens","Male"
"Michael Gordy","Male"
"Michael Greenstone","Male"
"Michael Hurd","Male"
"Michael Hurwitz","Male"
"Michael Katz","Male"
"Michael Kiley","Male"
"Michael Kremer","Male"
"Michael Kumhof","Male"
"Michael Luca","Male"
"Michael Ostrovsky","Male"
"Michael Peters","Male"
"Michael Siemer","Male"
"Michael Sockin","Male"
"Michael Waugh","Male"
"Michael Weber","Male"
"Michele Ruta","Female"
"Michele Tertilt","Female"
"Miguel Almunia","Male"
"Miguel Delgado Helleseter","Male"
"Miguel Ferreira","Male"
"Miguel Gómez","Male"
"Miguel Melendez","Male"
"Miguel Urquiola","Male"
"Miikka Rokkanen","Male"
"Mike Burkart","Male"
"Mikhail Golosov","Male"
"Miles Kimball","Male"
"Milton Harris","Male"
"Minjoon Lee","Male"
"Minqi Li","Male"
"Misak Avetisyan","Male"
"Missaka Warusawitharana","Male"
"Mizuki Komura","Female"
"Mo Xiao","Female"
"Moamen Gouda","Male"
"Mohamed Saleh","Male"
"Molly Lipscomb","Female"
"Monica Garcia-Perez","Female"
"Monika Piazzesi","Female"
"Morris Kleiner","Male"
"Morris M. Kleiner","Male"
"Morten Bennedsen","Male"
"Mostak Ahamed","Male"
"Motohiro Yogo","Male"
"Murat Iyigun","Male"
"Muriel Niederle","Female"
"Murillo Campello","Male"
"Mushfiq Mobarak","Male"
"Mwanza Nkusu","Female"
"Nabamita Dutta","Female"
"Nabamita Dutta","Male"
"Nabanita Datta Gupta","Female"
"Naci Mocan","Male"
"Nadja Dwenger","Female"
"Nageeb Ali","Male"
"Nancy Qian","Female"
"Nanneh Chehras","Female"
"Naoyuki Yoshino","Male"
"Narasimhan Jegadeesh","Male"
"Natalia Ramondo","Female"
"Natalia Zinovyeva","Female"
"Natalie Bau","Female"
"Nathan Foley-Fisher","Male"
"Nathan Nunn","Male"
"Nathan Yang","Male"
"Nathaniel Hendren","Male"
"Nathaniel Hilger","Male"
"Nauro F. Campos","Male"
"Nava Ashraf","Female"
"Neepa B. Gaekwad","Female"
"Neil Mehrotra","Male"
"Neng Wang","Male"
"Neviana Petkova","Female"
"Nicholas Bloom","Male"
"Nicholas Ryan","Male"
"Nicholas Trachter","Male"
"Nick Tsivanidis","Male"
"Nicola Gennaioli","Male"
"Nicolae Garleanu","Male"
"Nicolai Kuminoff","Male"
"Nicolas Bollen","Male"
"Nicolas Crouzet","Male"
"Nicolas Duquette","Male"
"Nicolas Gendron-Carrier","Male"
"Nicolas Petrosky-Nadeau","Male"
"Nicolas Robert Ziebarth","Male"
"Nikhil Agarwal","Male"
"Nikhil Naik","Male"
"Nikolai Roussanov","Male"
"Nikolaj Arpe Harmon","Male"
"Nikolaos Artavanis","Male"
"Nils Kok","Male"
"Nina Boyarchenko","Female"
"Nirvikar Singh","Male"
"Nittai Bergman","Male"
"Nitya Pandalai-Nayar","Female"
"Noah Stoffman","Male"
"Noam Yuchtman","Male"
"Nobu Kiyotaki","Male"
"Nobuhiko Fuwa","Male"
"Norman Schurhoff","Male"
"Norman Swanson","Male"
"Novica Supic","Male"
"Núria Rodríguez-Planas","Female"
"Odd-Helge Fjeldstad","Male"
"Oded Galor","Male"
"Oeindrila Dube","Female"
"Oleg Itskhoki","Male"
"Olfa Maalaoui Chun","Male"
"Olga Gorbachev","Female"
"Oliver Bush","Male"
"Olivia S. Mitchell","Female"
"Olivier Coibion","Male"
"Olivier J. Blanchard","Male"
"Olivier Jeanne","Male"
"Olle Folke","Male"
"Omer Moav","Male"
"Omer Ozak","Male"
"Omrane Guedhami","Male"
"Onur Altindag","Male"
"Oriana Bandiera","Female"
"Otto Toivanen","Male"
"Owen Zidar","Male"
"Özgür Orhangazi","Male"
"Ozlem Bedre-Defolie","Female"
"Pab Jotikasthira","Male"
"Pablo Fajgelbaum","Male"
"Pablo Kurlat","Male"
"Pablo Ottonello","Male"
"Paco Martorell","Male"
"Paige Ouimet","Female"
"Panle Jia Barwick","Female"
"Panu Kalmi","Male"
"Paola Conconi","Female"
"Paola Giuliano","Female"
"Paolo Fulghieri","Male"
"Paolo Pasquariello","Male"
"Paolo Pinotti","Male"
"Parag A. Pathak","Male"
"Parantap Basu","Male"
"Pascal Michaillat","Male"
"Pasquale Della Corte","Male"
"Patricia Cortes","Female"
"Patrick Bajari","Male"
"Patrick Bayer","Male"
"Patrick Bolton","Male"
"Patrick J. Kehoe","Male"
"Patrick Van Horn","Male"
"Paul Beaudry","Male"
"Paul Carrillo","Male"
"Paul Gaggl","Male"
"Paul Ho","Male"
"Paul Niehaus","Male"
"Paul R. Bergin","Male"
"Paul Rhode","Male"
"Paul Romer","Male"
"Paul Schrimpf","Male"
"Paulina Oliva","Female"
"Pauline Grosjean","Female"
"Pedro Bordalo","Male"
"Pei-Ju Liao","Female"
"Peiran Jiao","Male"
"Per Stromberg","Male"
"Peter B. Meyer","Male"
"Peter Christoffersen","Male"
"Péter Harasztosi","Male"
"Peter Hinrichs","Male"
"Peter J. Klenow","Male"
"Peter Kondor","Male"
"Peter Koudijs","Male"
"Peter Kuhn","Male"
"Peter Orszag","Male"
"Petri Hukkanen","Male"
"Petros Milionis","Male"
"Philip J. Cook","Male"
"Philip Oreopoulos","Male"
"Philip Strahan","Male"
"Philipp Ager","Male"
"Philipp Schnabl","Male"
"Philippe Aghion","Male"
"Philippe Andrade","Male"
"Philippe Bacchetta","Male"
"Philippe Mueller","Male"
"Pierre Cahuc","Male"
"Pierre Mohnen","Male"
"Pierre-Carl Michaud","Male"
"Pierre-Guillaume Méon","Male"
"Pierre-Olivier Gourinchas","Male"
"Pierre-Olivier Weill","Male"
"Pierre-Philippe Combes","Male"
"Piet Eichholtz","Male"
"Piotr Dworczak","Male"
"Pol Antras","Male"
"Prachi Mishra","Female"
"Puriya Abbassi","Male"
"Qianqian Wang","Female"
"Qianqian Yu","Female"
"Qihong Liu","Male"
"Qinghai Wang","Male"
"Qiping Xu","Female"
"Qizhou Xiong","Male"
"Quamrul H. Ashraf","Male"
"Quanlan Yi","Female"
"Quanlin Gu","Male"
"Qun Wu","Male"
"Quy-Toan Do","Unknown"
"R. Kelley Pace","Male"
"Rabih Moussawi","Male"
"Rafael Lalive","Male"
"Raffaella Sadun","Female"
"Ragan Petrie","Female"
"Raghavendra Rau","Male"
"Raghuram Rajan","Male"
"Raimond Maurer","Male"
"Raj Chetty","Male"
"Rajkamal Iyer","Male"
"Ralf Martin","Male"
"Ralph Koijen","Male"
"Raman Uppal","Male"
"Randall Wright","Male"
"Ranjula Bali Swain","Female"
"Raphael Auer","Male"
"Raul Caruso","Male"
"Raul Santaeulalia-Llopis","Male"
"Rawley Heimer","Male"
"Raymond Fisman","Male"
"Refet S. Gürkaynak","Male"
"Reiner Braun","Male"
"Reint Gropp","Male"
"Rene Stulz","Male"
"Renée B. Adams","Female"
"Reshad N. Ahsan","Male"
"Ricardo Caballero","Male"
"Ricardo Perez-Truglia","Male"
"Ricardo Reis","Male"
"Riccardo Colacito","Male"
"Richard Akresh","Male"
"Richard Blundell","Male"
"Richard Herring","Male"
"Richard K. Crump","Male"
"Richard Kneller","Male"
"Richard Zeckhauser","Male"
"Riikka Nuutilainen","Female"
"Robert E. Hall","Male"
"Robert Hall","Male"
"Robert Marquez","Male"
"Robert Mendelsohn","Male"
"Robert Ostling","Male"
"Robert Ready","Male"
"Robert Shimer","Male"
"Robert Stambaugh","Male"
"Robert Townsend","Male"
"Roberto Ramos","Male"
"Roberto Rigobon","Male"
"Roberto Steri","Male"
"Robin Burgess","Male"
"Robin Greenwood","Male"
"Robin S. Lee","Male"
"Robyn Meeks","Female"
"Robynn Cox","Female"
"Rocco Macchiavello","Male"
"Rochester Institute of Technology","??"
"Rocio Madera","Female"
"Rocio Titiunik","Female"
"Rodney Andrews","Male"
"Rodney Ramcharan","Male"
"Rodney Stevenson","Male"
"Rodrigo Adao","Male"
"Rohini Pande","Female"
"Roland Benabou","Male"
"Roland Fryer","Male"
"Roland Rathelot","Male"
"Romain Ranciere","Male"
"Romain Wacziarg","Male"
"Ron Alquist","Male"
"Ron Jarmin","Male"
"Roni Michaely","Male"
"Rose Khattar","Female"
"Ross Levine","Male"
"Rossen Valkanov","Male"
"Ruchir Agarwal","Male"
"Ruixue Jia","Female"
"Rukmani Gounder","Female"
"Rukmini Banerji","Female"
"Ruochen Dai","Male"
"Rustam Ibragimov","Male"
"Rustom Irani","Male"
"Ryan Bubb","Male"
"Ryan Decker","Male"
"S. Anukriti","Female"
"Sabrina Pabilonia","Female"
"Sabyasachi Kar","Male"
"Sahoko Kaji","Female"
"Sainan Jin","Female"
"Saki Bigio","Male"
"Sally Hudson","Female"
"Salvador Navarro","Male"
"Sam Norris","Male"
"Sam Schulhofer-Wohl","Male"
"Samuel Lee","Male"
"Samuel Rowe","Male"
"Sandip Sukhtankar","Male"
"Sandra E. Black","Female"
"Sang Byung Seo","Male"
"Sanjukta Chaudhuri","Female"
"Sanjukta Chaudhuri","Male"
"Santosh Anagol","Male"
"Saptarshi Mukherjee","Male"
"Sarah Reber","Female"
"Sarah Smith","Female"
"Sarah Zubairy","Female"
"Saraly Andrade de Sa","Female"
"Sari Pekkala Kerr","Female"
"Sarianna M Lundan","Female"
"Sascha Steffen","Male"
"Saten Kumar","Male"
"Sattar Mansi","Male"
"Satyajit Chatterjee","Male"
"Satyanarain Rengarajan","Male"
"Saumitra Jha","Male"
"Sayali Kulkarni","Female"
"Scott Carrell","Male"
"Scott Duke Kominers","Male"
"Scott Lowe","Male"
"Scott Savage","Male"
"Scott Wallsten","Male"
"Scott Yonker","Male"
"Sebastian Di Tella","Male"
"Sebastian Dyrda","Male"
"Sebastián Oleas","Male"
"Sébastien Pouget","Male"
"Sendhil Mullainathan","Male"
"Seow Eng Ong","Male"
"Serdar Dinc","Male"
"Serdar Ozkan","Male"
"Serena Ng","Female"
"Sergei Guriev","Male"
"Sergei Koulayev","Male"
"Shachar Kariv","Male"
"Shafik Hebous","Male"
"Shakeeb Khan","Male"
"Shane Greenstein","Male"
"Shangjin Wei","Male"
"Shanker Satyanath","Male"
"Shaojun Zhang","Female"
"Shaomeng Jia","Male"
"Shawn Kantor","Male"
"Sheila Olmstead","Female"
"Shenghao Zhu","Male"
"Sheridan Titman","Female"
"Shih-Fen Cheng","Male"
"Shihe Fu","Male"
"Shing-yang Hu","Male"
"Shing-Yi Wang","Female"
"Shinsuke Tanaka","Male"
"Shivaram Rajgopal","Male"
"Shu-Heng Chen","Male"
"Shuyang Sheng","Male"
"Shuyang Sheng","Female"
"Simon Cornée","Male"
"simon Halphen Boserup","Male"
"Simon Heß","Male"
"Simon Janssen","Male"
"Simon Sturn","Male"
"Simon Weber","Male"
"Simon Wiederhold","Male"
"Snehal Banerjee","Male"
"Sohnke M. Bartram","Male"
"Solomon M. Hsiang","Male"
"Song Ma","Male"
"Songzi Du","Male"
"Sophocles Mavroeidis","Male"
"Sören Radde","Male"
"Srijit Mishra","Male"
"Stavros Panageas","Male"
"Stefan Avdjiev","Male"
"Stefan Hoderlein","Male"
"Stefan Nagel","Male"
"Stefan Staubli","Male"
"Stefania Albanesi","Female"
"Stefania Garetto","Female"
"Stefanie Stantcheva","Female"
"Stefano Eusepi","Male"
"Stefano Fiorin","Male"
"Stefano Giglio","Male"
"Stephan Kranner","Male"
"Stephan Mueller","Male"
"Stephan Siegel","Male"
"Stéphane Verani","Female"
"Stephen Dimmock","Male"
"Stephen J. Redding","Male"
"Stephen Morris","Male"
"Steven J. Davis","Male"
"Steven Tadelis","Male"
"Stijn Claessens","Male"
"Stijn Van Nieuwerburgh","Male"
"Stuart Gabriel","Male"
"Subhrendu Pattanayak","Male"
"Sucharita Sinha Mukerjee","Female"
"Sudheer Chava","Male"
"Sudipto Dasgupta","Male"
"Sukjin Han","Male"
"Sule Alan","Female"
"Sumit Agarwal","Male"
"Sunčica Vujić","Female"
"Supreet Kaur","Female"
"Suresh Naidu","Male"
"Suresh Sundaresan","Male"
"Susan Athey","Female"
"Susann Rohwedder","Female"
"Sushanta Mallick","Male"
"Sushanta Mallick","Female"
"Suyoun Han","Female"
"Syngjoo Choi","Male"
"T. William Lester","Male"
"Taggert Brooks","Male"
"Taisuke Nakata","Male"
"Takao Kato","Male"
"Tal Gross","Male"
"Talis Putnins","Male"
"Tanakorn Makaew","Male"
"Tanju Yorulmazer","Male"
"Tao Li","Male"
"Tarek Hassan","Male"
"Tarun Ramadorai","Male"
"Taryn Dinkelman","Female"
"Tatevik Sekhposyan","Female"
"Tatiana Homonoff","Female"
"Tatsuro Senga","Male"
"Tatsushi Oka","Female"
"Tatyana Deryugina","Female"
"Tavneet Suri","Female"
"Taylor Begley","Male"
"Taylor Nadauld","Male"
"Theophile Bougna","Male"
"Theophile T. Azomahou","Male"
"Theresa Kuchler","Female"
"Thibault Fally","Male"
"Thien Le","Male"
"Thierry Mayer","Male"
"Thierry Verdier","Male"
"Thies Lindenthal","Male"
"Thomas Davidoff","Male"
"Thomas Dee","Male"
"Thomas F. Rutherford","Male"
"Thomas Laubach","Male"
"Thomas Mertens","Male"
"Thomas Noe","Male"
"Thomas Piketty","Male"
"Thomas Sargent","Male"
"Thorsteinn Thorgeirsson","Male"
"Thorsten Drautzburg","Male"
"Thorsten Staake","Male"
"Thouraya Triki","Female"
"Thummim Cho","Male"
"Thushyanthan Baskaran","Male"
"Tiecheng Leng","Male"
"Tiemen Woutersen","Male"
"Till Von Wachter","Male"
"Tilman Brück","Male"
"Tim Jenkinson","Male"
"Tim Landvoigt","Male"
"Timothy Riddiough","Male"
"Tin-Chun Lin","Male"
"Ting Xu","Male"
"Tobias Adrian","Male"
"Tobias Berg","Male"
"Tobias Moskowitz","Male"
"Todd Gormley","Male"
"Todd Milbourn","Male"
"Tom Kirchmaier","Male"
"Tom Nicholas","Male"
"Tomasz Wieladek","Male"
"Tommaso Sonno","Male"
"Tony Zhang","Male"
"Torsten Persson","Male"
"Tracy Yue Wang","Female"
"Treb Allen","Male"
"Trevon Logan","Male"
"Trivellore Raghunathan","Male"
"Trond Olsen","Male"
"Tsur Somerville","Female"
"Tsur Somerville","Male"
"Tuomas Takalo","Male"
"Tuukka Saarimaa","Male"
"Tyler Shumway","Male"
"Tzu-Ting Yang","Male"
"Ufuk Akcigit","Male"
"Ugo Troiano","Male"
"Ulf Zölitz","Male"
"Ulrich Doraszelski","Male"
"Ulrich Mueller","Male"
"Ulrike Malmendier","Female"
"University of Hull Business School","??"
"Uros Petronijevic","Male"
"Uta Meier-Graewe","Female"
"Vadim Elenev","Male"
"Valentin Haddad","Male"
"Valerie A. Ramey","Female"
"Vania Stavrakeva","Female"
"Vanitha Ragunathan","Female"
"Vellore Arthi","Female"
"Verena Tiefenbeck","Female"
"Veronica Guerrieri","Female"
"Victor Couture","Male"
"Victoria Vanasco","Female"
"Vilsa Curto","Female"
"Vimal Balasubramaniam","Male"
"Vincent Pons","Male"
"Vincent Sterk","Male"
"Viral Acharya","Male"
"Virgiliu Midrigan","Male"
"Vojkan Tasic","Male"
"Volker Wieland","Male"
"W. Mark Brown","Male"
"W. Walker Hanlon","Male"
"Wei Jiang","Female"
"Wei Xiong","Male"
"Weihua Zhao","Female"
"Weikai Li","Male"
"Wenchao Xu","Male"
"Wendy Li","Female"
"Wenlan Qian","Female"
"Wensheng Kang","Male"
"Wenxi Jiang","Male"
"Wenxin Du","Female"
"Wieland Müller","Male"
"Wifag Adnan","Female"
"Wilko Schulz-Mahlendorf","Male"
"William Jack","Male"
"William R. Kerr","Male"
"William Wascher","Male"
"William Wheaton","Male"
"Wojciech Kopczuk","Male"
"Wolfgang Keller","Male"
"Wolfram Elsner","Male"
"Wolter Hassink","Male"
"Xavier Gabaix","Male"
"Xavier Giroud","Male"
"Xavier Jaravel","Male"
"Xiangliang Li","Unknown"
"Xiaobo Zhang","Male"
"Xiaochuan Xing","Male"
"Xiaoding Liu","Female"
"Xiaodong Zhu","Male"
"Xiaofei Zhao","Male"
"Xiaoji Lin","Male"
"Xiaoou Liu","Female"
"Xiaoxue Du","Female"
"Xiaoyong Zheng","Male"
"Xingfei Liu","Male"
"Xintong Zhan","Female"
"Xiongchuan Lai","Male"
"Xu Cheng","Female"
"Xudong An","Male"
"Xuguang (Simon) Sheng","Male"
"Xuhui (Nick) Pan","Male"
"Yan Liu","Female"
"Yann Algan","Male"
"Yao-Min Chiang","Male"
"Yeon-Koo Che","Male"
"Yifei Mao","Male"
"Yihui Pan","Female"
"Yin-Chi Wang","Male"
"Ying Fan","Female"
"Yingchuan Liu","Female"
"Yinghua He","Male"
"Yiseon Yoo","Female"
"Yizhen Gu","Male"
"Yogita Shamdasani","Female"
"Yong Wang","Male"
"Yongheng Deng","Male"
"Yongjie Ji","Male"
"Yongok Choi","Male"
"Yongqiang Chu","Male"
"Yongseok Shin","Male"
"Yongxiang Wang","Male"
"Yoosoon Chang","Female"
"Yoshito Takasaki","Male"
"Yu Zheng","Female"
"Yu-jane Liu","Female"
"Yu-Wei Hsieh","Male"
"Yuehua Tang","Male"
"Yuhai Xuan","Male"
"Yuhang Xing","Female"
"Yuliy Sannikov","Male"
"Yunfa Zhu","Male"
"Yunzhi Hu","Male"
"Yuqin Huang","Female"
"Yuriy Gorodnichenko","Male"
"Yuriy Kitsul","Male"
"Yusuke Narita","Male"
"Yuxi Wang","Female"
"Zachary Bethune","Male"
"Zack Cooper","Male"
"Zarek Brot-Goldberg","Male"
"Zdravka Todorova","Female"
"Zelealem Yiheyis","Male"
"Zeynal Karaca","Male"
"Zeynep Hansen","Female"
"Zhaoguo Zhan","Male"
"Zhen Huo","Male"
"Zheng Liu","Male"
"Zhenguo Lin","Male"
"Zhenjiang Qin","Male"
"Zhenyu Gao","Male"
"Zhenyu Wang","Male"
"Zhi Da","Male"
"Zhi Wang","Male"
"Zhiguo He","Male"
"Zhihong Yu","Male"
"Zhonghua Wu","Male"
"Zhongjun Qu","Male"
"Zhongwei Huang","Male"
"Zohal Hessami","Female"
"Zoltan Wolf","Male"
"Zouheir El-sahli","Male"
"Zsofia Barany","Female"
"Zvika Neeman","Male"
