"author","gender"
"Lixin Ye","Male"
"Logan Lewis","Male"
"Lorenz Kueng","Male"
"Lorenzo Caliendo","Male"
"Lu Han","Female"
"Lubomir Petrasek","Male"
"Lubos Pastor","Male"
"Luc Arrondel","Male"
"Lucia Corno","Female"
"Lucia Foster","Female"
"Lucio Sarno","Male"
"Ludwig Straub","Male"
"Luigi Bocola","Male"
"Luigi Guiso","Male"
"Luigi Iovino","Male"
"Luigi Pistaferri","Male"
"Luigi Zingales","Male"
"Luis Enrique Candelaria","Male"
"Luis Locay","Male"
"Luis Viceira","Male"
"Luisa Carpinelli","Female"
"Luise Görges","Female"
"Lukas Schmid","Male"
"Luofu Ye","Male"
"Lutz Kilian","Male"
"M. Ayhan Kose","Male"
"M. Melinda Pitts","Female"
"M. Mostak Ahamed","Male"
"Maggie Jones","Female"
"Maggie R. Jones","Female"
"Mahvash S. Qureshi","Female"
"Maik Schmeling","Male"
"Makoto Nirei","Male"
"Manita Singh","Female"
"Manja Gärtner","Female"
"Manju Puri","Female"
"Manoj Mohanan","Male"
"Manpreet Singh","Male"
"Manuel Amador","Male"
"Maoyong Fan","Male"
"Mar Reguant","Female"
"Mara Faccio","Female"
"Marc Arnold","Male"
"Marc Melitz","Male"
"Marcel Timmer","Male"
"Marcelo Ochoa","Male"
"Marcin Kacperczyk","Male"
"Marcus Casey","Male"
"Marcus Hagedorn","Male"
"Marcus Opp","Male"
"Margarita Tsoutsoura","Female"
"Marguerite Burns","Female"
"María Cortelezzi","Female"
"María Loreto Biehl","Female"
"Maria Petrova","Female"
"Marianne Bertrand","Female"
"Mariassunta Giannetti","Female"
"Marieke Bos","Female"
"Marieke Kleemans","Female"
"Marieta V. Velikova","Female"
"Marina Agranov","Female"
"Marina Gindelsky","Female"
"Marinella Leone","Female"
"Marinho Bertanha","Male"
"Mark Cullen","Male"
"Mark Dean","Male"
"Mark Egan","Male"
"Mark Garmaise","Male"
"Mark Gertler","Male"
"Mark Huggett","Male"
"Mark Koyama","Male"
"Mark Leary","Male"
"Mark Shepard","Male"
"Mark Votruba","Male"
"Mark W. Watson","Male"
"Markus K. Brunnermeier","Male"
"Marliese Uhrig-Homburg","Female"
"Marshall Burke","Male"
"Marta Lachowska","Female"
"Martha Stinson","Female"
"Martijn Cremers","Male"
"Martin Feldstein","Male"
"Martin Kanz","Male"
"Martin Lettau","Male"
"Martin Nowak","Male"
"Martin Oehmke","Male"
"Martin Schneider","Male"
"Maryam Farboodi","Female"
"Maryam Saeedi","Female"
"Marzie Taheri Sanjani","Female"
"Mashfiqur Khan","Male"
"Massimo Massa","Male"
"Matej Bajgar","Male"
"Mathias Drehmann","Male"
"Matías Giaccobasso","Male"
"Matías Vernengo","Male"
"Matt Marx","Male"
"Matt Taddy","Male"
"Matteo Maggiori","Male"
"Matthew Backus","Male"
"Matthew Baron","Male"
"Matthew Gentzkow","Male"
"Matthew J. Botsch","Male"
"Matthew Plosser","Male"
"Matthew Rognlie","Male"
"Matthew Shapiro","Male"
"Matthew Shum","Male"
"Matthew Weinzierl","Male"
"Matthias Doepke","Male"
"Matthieu Bussiere","Male"
"Matthieu Lequien","Male"
"Mattia Girotti","Male"
"Maurice Obstfeld","Male"
"Maximilian Kasy","Male"
"Maya Eden","Female"
"Maya Rossin-Slater","Female"
"Mbaye Diene","Male"
"Md Emdadul Islam","Male"
"Meghana Ayyagari","Female"
"Mehtabul Azam","Male"
"Meredith Fowlie","Female"
"Metodij Hadzi-Vaskov","Male"
"Michaël Bikard","Male"
"Michael Boehm","Male"
"Michael Devereux","Male"
"Michael E. Porter","Male"
"Michael E. Waugh","Male"
"Michael Ehrmann","Male"
"Michael Ewens","Male"
"Michael Geruso","Male"
"Michael Greenstone","Male"
"Michael Grossman","Male"
"Michael Haliassos","Male"
"Michael Keane","Male"
"Michael Kremer","Male"
"Michael Lovenheim","Male"
"Michael Luca","Male"
"Michael Norton","Male"
"Michael Ostrovsky","Male"
"Michael Peters","Male"
"Michael Price","Male"
"Michael Sockin","Male"
"Michael Webb","Male"
"Michael Weber","Male"
"Michael Weisbach","Male"
"Michael Woodford","Male"
"Michaela Pagel","Female"
"Michal Kolesar","Male"
"Michalis Vasios","Male"
"Michel Grosz","Male"
"Michele Lenza","Female"
"Michele Tertilt","Female"
"Michele Valsecchi","Female"
"Miguel Almunia","Male"
"Mikael Juselius","Male"
"Minchul Shin","Male"
"Mindy Marks","Female"
"Mindy Z. Xiaolan","Female"
"Mingming Pan","Female"
"Mingzuo Sun","Male"
"Minjoon Lee","Male"
"Mirko Draca","Male"
"Misak Avetisyan","Male"
"Mitchell Hoffman","Male"
"Mitsuru Igami","Male"
"Moamen Gouda","Male"
"Mogens Fosgerau","Male"
"Mohamed Saleh","Male"
"Molly Lipscomb","Female"
"Monica Bhole","Female"
"Monica Costa Dias","Female"
"Monica Deza","Female"
"Monica Garcia-Perez","Female"
"Monika Mrazova","Female"
"Moqi Groen-Xu","Female"
"Moritz Kuhn","Male"
"Moritz Schularick","Male"
"Morris Davis","Male"
"Morris M. Kleiner","Male"
"Morten Bennedsen","Male"
"Mortiz Schularick","Male"
"Motohiro Yogo","Male"
"Moundir Lassassi","Male"
"Muhamet Yildiz","Male"
"Mungo Wilson","Male"
"Munisamy Gopinath","Male"
"Munshi Sulaiman","Male"
"Murat Iyigun","Male"
"Muriel Niederle","Female"
"N. Gregory Mankiw","Male"
"Na Wang","Female"
"Na Zhang","Female"
"Na'ama Shenhav","Female"
"Nagaratnam Jeyasreedharan","Male"
"Nagpurnanand R. Prabhala","Male"
"Nancy Qian","Female"
"Nanivazo Malokele","Female"
"Naoki Aizawa","Male"
"Naomi Hausman","Female"
"Naqun Huang","Female"
"Narasimhan Jegadeesh","Male"
"Natália Bracarense","Female"
"Natalia Rigol","Female"
"Nathan Nunn","Male"
"Nathan Seegert","Male"
"Nathan Wozny","Male"
"Nathaniel Hilger","Male"
"Nattavudh Powdthavee","Male"
"Nauro Campos","Male"
"Nava Ashraf","Female"
"Neale Mahoney","Male"
"Neele Balke","Female"
"Neepa Gaekwad Babulal","Female"
"Neil Bhutta","Male"
"Neil Mehrotra","Male"
"Neil Stewart","Male"
"Neil Thompson","Male"
"Nellie Liang","Female"
"Neviana Petkova","Female"
"Nicholas Bloom","Male"
"Nicholas Turner","Male"
"Nicola Gennaioli","Male"
"Nicola Limodio","Unknown"
"Nicolas Crouzet","Male"
"Nicolas Inostroza","Male"
"Nicolas Lambert","Male"
"Nicolas Schutz","Male"
"Nicolas Serrano-Velarde","Male"
"Nicole Hildebrandt","Female"
"Nicole Maestas","Female"
"Nidhiya Menon","Female"
"Nidhiya Menon","Male"
"Nikhil Agarwal","Male"
"Nikolas Zolas","Male"
"Nina Boyarchenko","Female"
"Nir Jaimovich","Male"
"Nitya Pandalai-Nayar","Female"
"Nivedhitha Subramanian","Female"
"Nobuhiro Kiyotaki","Male"
"Norbert Schady","Male"
"Novica Supic","Male"
"Nuno Clara","Male"
"Nuno Coimbra","Male"
"Oguzhan Ozbas","Male"
"Oladele Omosegbon","Male"
"Oleg Itskhoki","Male"
"Oleksandr Shepotylo","Male"
"Olivia S. Mitchell","Female"
"Olivier Blanchard","Male"
"Olivier Coibion","Male"
"Oriana Bandiera","Female"
"Orla Doyle","Female"
"Oscar Jorda","Male"
"Osea Giuntella","Male"
"Ott Toomet","Male"
"Otto Toivanen","Male"
"Ozlem Onaran","Female"
"Ozlem Onaran Prof","Female"
"P. Sai-wing Ho","Male"
"Pablo Ottonello","Male"
"Paige Ouimet","Female"
"Pak-Sing Choi","Male"
"Pamela Jakiela","Female"
"Paolo Pasquariello","Male"
"Paolo Sodini","Male"
"Paolo Surico","Male"
"Pascal Noel","Male"
"Pascaline Dupas","Female"
"Pascual Restrepo","Male"
"Pat Akey","Male"
"Patrick Bolton","Male"
"Patrick Coate","Male"
"Patrick J. Kehoe","Male"
"Patrick Legros","Male"
"Patrik Guggenberger","Male"
"Paul Gaggl","Male"
"Paul Gertler","Male"
"Paul Goldsmith-Pinkham","Male"
"Paul Romer","Male"
"Paul Tetlock","Male"
"Paul-Olivier Klein","Male"
"Paulina Restrepo-Echavarria","Female"
"Pedro Bordalo","Male"
"Pedro Carneiro","Male"
"Pengfei Han","Male"
"Pengfei Liu","Male"
"Perry Singleton","Male"
"Pete Klenow","Male"
"Peter Blair Henry","Male"
"Peter Fredriksson","Male"
"Peter Ganong","Male"
"Peter Gottschalk","Male"
"Peter Koudijs","Male"
"Peter Neary","Male"
"Peter Q. Blair","Male"
"Peter Schott","Male"
"Petros Milionis","Male"
"Petur O. Jonsson","Male"
"Phai Phongthiengtham","Male"
"Philip Strahan","Male"
"Philipp Ager","Male"
"Philipp Schnabl","Male"
"Philippe Aghion","Male"
"Philippe Andrade","Male"
"Philippe Bacchetta","Male"
"Phurichai Rungcharoenkitkul","Male"
"Pian Shu","Female"
"Piergiorgio Alessandri","Male"
"Pierre Azoulay","Male"
"Pierre Bachas","Male"
"Pierre Collin-Dufresne","Male"
"Pierre-Carl Michaud","Male"
"Pierre-Guillaume Méon","Male"
"Pierre-Olivier Gourinchas","Male"
"Pierre-Olivier Weill","Male"
"Piet Eichholtz","Male"
"Pietro Veronesi","Male"
"Pingle Wang","Male"
"Pinka Chatterji","Female"
"Piotr Dworczak","Male"
"Po-Chun Huang","Male"
"Po-Hsuan Hsu","Male"
"Pol Antras","Male"
"Polona Domadenik","Female"
"Prakash Loungani","Male"
"Prasanna Tambe","Male"
"Prashant Bharadwaj","Male"
"Qianqian Huang","Female"
"Qingnan Xie","Female"
"Qingqing Cao","Female"
"Qingyun Wu","Male"
"Qiping Xu","Female"
"R. Anton Braun","Male"
"R. Vincent Pohl","Male"
"Rachel Soloveichik","Female"
"Radhakrishnan Gopalan","Male"
"Rafael Repullo","Male"
"Ragan Petrie","Female"
"Raimond Maurer","Male"
"Raimundo Soto","Male"
"Raj Chetty","Male"
"Rajaram Krishnan","Male"
"Rajashri Chakrabarti","Female"
"Rajshree Agarwal","Female"
"Ralf Martin","Male"
"Ralph Koijen","Male"
"Raman Uppal","Male"
"Ramin Baghai","Male"
"Ran Abramitzky","Male"
"Raoul Minetti","Male"
"Raphael Auer","Male"
"Raphael Schoenle","Male"
"Rasmus Lentz","Male"
"Raul Caruso","Male"
"Raven Molloy","Female"
"Ravi Bansal","Male"
"Rawley Heimer","Male"
"Reed Walker","Male"
"Reinhard Ellwanger","Male"
"Reinhard Neck","Male"
"Remi Jedwab","Male"
"Reshad Ahsan","Male"
"Reshmaan Hussam","Male"
"Ricardo Caballero","Male"
"Ricardo Perez-Truglia","Male"
"Ricardo Reis","Male"
"Ricardo Reyes-Heroles","Male"
"Riccardo Colacito","Male"
"Richard Akresh","Male"
"Richard Blundell","Male"
"Richard Freeman","Male"
"Richard Green","Male"
"Richard Newell","Male"
"Rigissa Megalokonomou","Unknown"
"Risto Herrala","Male"
"Rita Ginja","Female"
"Ritam Chaurey","Male"
"Rob Gillezeau","Male"
"Robert Collinson","Male"
"Robert Fairlie","Male"
"Robert Feenstra","Male"
"Robert Hall","Male"
"Robert Huckman","Male"
"Robert Inklaar","Male"
"Robert Johnson","Male"
"Robert Marquez","Male"
"Robert Shiller","Male"
"Robert Shimer","Male"
"Robert Town","Male"
"Robert Townsend","Male"
"Robert Vigfusson","Male"
"Robert W. Staiger","Male"
"Roberta Ziparo","Female"
"Robin Burgess","Male"
"Robynn Cox","Female"
"Rodney Andrews","Male"
"Rodney Ludema","Male"
"Rohini Pande","Female"
"Roine Vestman","Male"
"Rojhat B. Avsar","Male"
"Roland Rathelot","Male"
"Romain Ranciere","Male"
"Ron Jarmin","Male"
"Ron Siegel","Male"
"Ronald Gilson","Male"
"Ronan Lyons","Male"
"Rong Li","Male"
"Roni Michaely","Male"
"Rosen Valchev","Male"
"Ross Levine","Male"
"Rosta Farzan","Female"
"Rowena Gray","Female"
"Rubal Dua","Male"
"Ruben Enikolopov","Male"
"Ruchith Dissanayake","Male"
"Rudolfs Bems","Male"
"Ruediger Bachmann","Male"
"Ruey Tsay","Male"
"Rui C. Silva","Male"
"Ruidi Huang","Male"
"Ruihui Xu","Female"
"Ruitian Lang","Male"
"Ruixun Zhang","Male"
"Runjing Lu","Female"
"Ruqu Wang","Male"
"Russell Cooper","Male"
"Ryan Decker","Male"
"Ryan Kellogg","Male"
"Ryan Monarch","Male"
"S. Anukriti","Female"
"S. Maioli","Female"
"S. Mehmet Ozsoy","Male"
"S. Nageeb Ali","Male"
"S. Sarah Zhang","Female"
"S.Lakshmi Naaraayanan","Male"
"Sabrina Howell","Female"
"Sailesh Tanna","Male"
"Saktinil Roy","Male"
"Sam Norris","Male"
"Sam Schulhofer-Wohl","Male"
"Samuel Hanson","Male"
"Samuli Knüpfer","Male"
"Sandra E. Black","Female"
"Sangwon Lee","Male"
"Sara Calligaris","Female"
"Sara Fisher Ellison","Female"
"Sarah Bana","Female"
"Sarah Hamersma","Female"
"Sarah Lein","Female"
"Sarena Goodman","Female"
"Sari Pekkala Kerr","Female"
"Saroj Bhattarai","Male"
"Sascha Steffen","Male"
"Saten Kumar","Male"
"Savitar Sundaresan","Male"
"Savvina Chowdhury","Female"
"Scott Baker","Male"
"Scott Cunningham","Male"
"Scott Duke Kominers","Male"
"Scott Stern","Male"
"Se-Jik Kim","Male"
"Sebastian Dyrda","Male"
"Sebastian Sotelo","Male"
"Sebnem Kalemli-Ozcan","Female"
"Seema Jayachandran","Female"
"Sehoon Kim","Male"
"SeHyoun Ahn","Male"
"Sekyu Choi","Male"
"Sendhil Mullainathan","Male"
"Serafeim Tsoukas","Male"
"Serdar Ozkan","Male"
"Serena Ng","Female"
"Sergei Koulayev","Male"
"Sergei Kovbasyuk","Male"
"Sergio Rebelo","Male"
"Sergio Urzua","Male"
"Serhiy Kozak","Male"
"Seth Richards-Shubik","Male"
"Seung-Keun Martinez","Male"
"Seyed Mohammadreza Davoodalhosseini","Male"
"Seyyed Ali Zeytoon Nejad Moosavian","Male"
"Shai Bernstein","Male"
"Shang-jin Wei","Male"
"Shangming Yang","Male"
"Shantaram Hegde","Male"
"Shanthi Ramnath","Female"
"Shaowei Ke","Male"
"Shatakshee Dhongde","Female"
"Sheng-Jun Xu","Male"
"Shengyu Li","Male"
"Sheridan Titman","Female"
"Shihe Fu","Male"
"Shiko Maruyama","Male"
"Shinsuke Tanaka","Male"
"Shouyong Shi","Male"
"Shrihari Santosh","Male"
"Shuang Zhang","Female"
"Shulamit Kahn","Female"
"Shusen Qi","Male"
"Sianne Vijay","Female"
"Siavesh Radpour","Male"
"Sida Peng","Male"
"Siegwart Lindenberg","Male"
"Signe-Mary McKernan","Female"
"Silvana Tenreyro","Female"
"Silvia Miranda-Agrippino","Female"
"Simanti Banerjee","Female"
"Simi Kedia","Female"
"Simon Hollands","Male"
"Simon Rother","Male"
"Simon Rottke","Male"
"Simon Siegenthaler","Male"
"Simon Straumann","Male"
"Sina T. Ates","Male"
"Sissel Jensen","Female"
"Siwan Anderson","Female"
"Siyi Shen","Female"
"Snehal Banerjee","Male"
"So-Yeon Lim","Female"
"Sohnke Bartram","Male"
"Sokbae Lee","Male"
"Solomiya Shpak","Female"
"Somnath Das","Male"
"Song Ma","Male"
"Songman Kang","Male"
"Songqing Jin","Male"
"Soohun Kim","Male"
"Soohyung Lee","Female"
"Sophocles Mavroeidis","Male"
"Sorapop Kiatpongsan","Male"
"Soren Anderson","Male"
"Srečko Zimic","Male"
"Sreyoshi Das","Female"
"Sriya L. Anbil","Female"
"Stanimira Milcheva","Female"
"Stavros Panageas","Male"
"Stefan Avdjiev","Male"
"Stefan Hoderlein","Male"
"Stefan Lewellen","Male"
"Stefan Nagel","Male"
"Stefania Garetto","Female"
"Stefanie Stantcheva","Female"
"Stefano Eusepi","Male"
"Stefano Fiorin","Male"
"Stefano Giglio","Male"
"Stephan Hollander","Male"
"Stephan J. Goetz","Male"
"Stephan Lauermann","Male"
"Stephan Meier","Male"
"Stephan Puhringer","Male"
"Stephane Bonhomme","Male"
"Stephanie Johnson","Female"
"Stephen A. Woodbury","Male"
"Stephen Brown","Male"
"Stephen Leider","Male"
"Stephen Morris","Male"
"Stephen Shore","Male"
"Steven Davis","Male"
"Steven Mello","Male"
"Steven Nafziger","Male"
"Steven Ongena","Male"
"Steven Tadelis","Male"
"Steven Venti","Male"
"Stijn Van Nieuwerburgh","Male"
"Stuart Gabriel","Male"
"Stuart Rosenthal","Male"
"Sudhindra Sharma","Male"
"Sudipto Dasgupta","Male"
"Sujit Kapadia","Male"
"Sukjin Han","Male"
"Sumit Agarwal","Male"
"Sungoh Kwon","Male"
"Suphanit Piyapromdee","Female"
"Suqin Ge","Female"
"Suresh Sundaresan","Male"
"Suryadipta Roy","Male"
"Susan Athey","Female"
"Susan Thorp","Female"
"Sushant Acharya","Male"
"Sushanta K. Mallick","Male"
"Susumu Imai","Male"
"Swati Dhingra","Female"
"Sydney Ludvigson","Female"
"Sylvain Chassang","Male"
"Szabolcs Blazsek","Male"
"T. Norman Van Cott","Male"
"T.J. Rakitan","Male"
"Tae-Hee Jo","Male"
"Taejin Kim","Male"
"Takuo Sugaya","Male"
"Tanadej Vechsuruck","Male"
"TangRen Feng","Male"
"Tano Santos","Male"
"Tansel Yilmaser","Male"
"Tao Zha","Male"
"Tatyana Koreshkova","Female"
"Taylor Begley","Male"
"Taylor Nadauld","Male"
"Teevrat Garg","Male"
"Teng Zhang","Male"
"Teodora Boneva","Female"
"Terence R. Johnson","Male"
"Tetsushi Sonobe","Male"
"Théophile Azomahou","Male"
"Theresa Kuchler","Female"
"Therese Scharlemann","Female"
"Thesia I. Garner","Female"
"Thomas Chaney","Male"
"Thomas Covert","Male"
"Thomas Davidoff","Male"
"Thomas Hellmann","Male"
"Thomas J. Holmes","Male"
"Thomas Kick","Male"
"Thomas Lubik","Male"
"Thomas Philippon","Male"
"Thomas Piketty","Male"
"Thomas Sargent","Male"
"Thomas Winberry","Male"
"Thorsten Drautzburg","Male"
"Tianpeng Zhou","Male"
"Tianqi Gan","Male"
"Tianshu Li","Male"
"Tim Eisert","Male"
"Tim Landvoigt","Male"
"Timothy Riddiough","Male"
"Timothy Smeeding","Male"
"Tin-Chun Lin","Male"
"Ting Xu","Male"
"Tingyu Zhou","Female"
"Tobias Adrian","Male"
"Todd Clark","Male"
"Tom Vogl","Male"
"Tomas Philipson","Male"
"Tomasz Piskorski","Male"
"Tomaz Cajner","Male"
"Tomohiro Hirano","Male"
"Tong-yob Nam","Male"
"Toni Ahnert","Male"
"Toni Whited","Female"
"Tony Zhang","Male"
"Toshiaki Iizuka","Male"
"Treb Allen","Male"
"Trond Olsen","Male"
"Tuan-Hwee Sng","Male"
"Tumer Kapan","Male"
"Tunay Oguz","Female"
"Tunay Oguz","Male"
"Tuomas Sandholm","Male"
"Tymon Sloczynski","Unknown"
"Tzu-Ting Yang","Male"
"Tzuo Hann Law","Male"
"Uday Rajan","Male"
"Udichibarna Bose","Female"
"Ufuk Akcigit","Male"
"Ulrike Malmendier","Female"
"Umit Gurun","Male"
"V. Brian Viard","Male"
"V.V. Chari","Male"
"Vadym Volosovych","Male"
"Vahagn Jerbashian","Male"
"Valentin Haddad","Male"
"Valentina Bruno","Female"
"Valerie Ramey","Female"
"Vardges Levonyan","Male"
"Vasco Carvalho","Male"
"Vegard Høghaug Larsen","Male"
"Venke Furre Haaland","Female"
"Venky Venkateswaran","Male"
"Veronica Frisancho","Female"
"Victor Aguirregabiria","Male"
"Victor Chernozhukov","Male"
"Victor Chow","Male"
"Victor DeMiguel","Male"
"Victor Lavy","Male"
"Victor Ronda","Male"
"Victoria Ivashina","Female"
"Vidhura Tennekoon","Male"
"Viktor Tsyrennikov","Male"
"Vilsa Curto","Female"
"Vincent Glode","Male"
"Vincent Yao","Male"
"Viral Acharya","Male"
"Vis Taraz","Female"
"Viswanath S. R","Male"
"Vittorio Bassi","Male"
"Vivian Ho","Female"
"Vojislav Maksimovic","Male"
"Volker Nocke","Male"
"W. Erwin Diewert","Male"
"W. Grimme","Male"
"W. Scott Frame","Male"
"Walter Steingress","Male"
"Wangyang Lai","Male"
"Warn N. Lekfuangfu","Female"
"Wei Huang","Male"
"Wei Jiang","Female"
"Wei Wang","Male"
"Wei Xiong","Male"
"Weicheng Lian","Male"
"Weihua Zhao","Female"
"Weikai Li","Male"
"Wendy Li","Female"
"Wenlan Luo","Male"
"Wenlan Qian","Female"
"Wenting Ma","Female"
"Wenxi Liao","Unknown"
"Wenxin Du","Female"
"Wenxuan Hou","Male"
"William Goetzmann","Male"
"William R. Kerr","Male"
"Woan Foong Wong","Female"
"Wolfgang Keller","Male"
"Wolfram Elsner","Male"
"Xavier Gabaix","Male"
"Xavier Jaravel","Male"
"Xiang Hui","Male"
"Xiangshi Liu","Female"
"Xiangyu Guo","Male"
"Xianjue Wang","Male"
"Xiaobo Zhang","Male"
"Xiaodan Gao","Female"
"Xiaodong Zhu","Male"
"Xiaoguang Yang","Male"
"Xiaohui Gao Bakshi","Female"
"Xiaoji Lin","Male"
"Xiaojun Wang","Male"
"Xiaoxia Lou","Female"
"Xiaoxia Shi","Female"
"Xiliang Zhang","Male"
"Xin Zhang","Female"
"Xingtan Zhang","Male"
"Xinjie Wang","Male"
"Xudong An","Male"
"Xuening Wang","Female"
"Xuguang Sheng","Male"
"Yadav Gopalan","Male"
"Yalin Gunduz","Male"
"Yan Bai","Female"
"Yang Yao","Male"
"Yanghao Wang","Male"
"Yangru Wu","Male"
"Yanhui Wu","Male"
"Yanmin Gao","Female"
"Yanos Zylberberg","Male"
"Yanying Chen","Female"
"Yanyou Chen","Male"
"Yao-Min Chiang","Male"
"Yaoyi Xi","Male"
"Yarine Fawaz","Female"
"Yatang Lin","Female"
"Yeon-Koo Che","Male"
"Yesol Huh","Female"
"Yichen Christy Zhou","Female"
"Yifei Mao","Male"
"Yildiray Yildrim","Male"
"Yimin Yi","Male"
"Yin-Wong Cheung","Male"
"Ying Fan","Female"
"Yingdi Wang","Female"
"Yingni Guo","Female"
"Yiwu Zeng","Male"
"Yiyi Bai","Female"
"Yongheng Deng","Male"
"YongKyu Gam","Male"
"Yoosoon Chang","Female"
"Yoshiki Shimizu","Male"
"Youngki Shin","Male"
"Youngmin Choi","Male"
"Youzhi Yang","Male"
"Yueran Ma","Female"
"Yuhai Xuan","Male"
"Yukiko Saito","Female"
"Yuliy Sannikov","Male"
"Yuliya Demyanyk","Female"
"Yuqing Zhou","Female"
"Yuriy Gorodnichenko","Male"
"Yuriy Kitsul","Male"
"Yusuke Narita","Male"
"Yyannú Cruz-Aguayo","Female"
"Zacharias Sautner","Male"
"Zarrina Jurakulova","Female"
"Zeynep Senyuz","Female"
"Zhangfeng Jin","Male"
"Zhaodong (Ken) Zhong","Male"
"Zhaohui Li","??"
"Zhen Huo","Male"
"Zhen Yan","Male"
"Zheng Liu","Male"
"Zhengyang Jiang","Male"
"Zhenhua Chen","Male"
"Zhentong Lu","Male"
"Zhenyu Gao","Male"
"Zhenyu Wang","Male"
"Zhiguo He","Male"
"Zhiyao Chen","Male"
"Zhiyao Chen","Female"
"Zhonghua Wu","Male"
"Zhongyan Zhu","Male"
"Zhuan Xie","Male"
"Zhuang Hao","Male"
"Zhun Xu","Male"
"Zhuoqiong Charlie Chen","Male"
"Zifeng Feng","Male"
"Zihuan Wang","Male"
"Zohreh Emami","Female"
"Zongbo Huang","Male"
"Zoran Ivkovich","Male"
