"author","gender"
"Philipp Kircher","Male"
"Philipp Schnabl","Male"
"Philippe Aghion","Male"
"Philippe Andrade","Male"
"Pierpaolo Battigalli","Male"
"Pierre Azoulay","Male"
"Pierre Cahuc","Male"
"Pierre Collin-Dufresne","Male"
"Pierre Dubois","Male"
"Pierre-André Chiappori","Male"
"Pierre-Olivier Weill","Male"
"Pim Heijnen","Male"
"Pinar Karaca-Mandic","Female"
"Pingfan Hong","Male"
"Ponpoje Porapakkarm","Male"
"Prakash Loungani","Male"
"Prashant Bharadwaj","Male"
"Pushkar Maitra","Male"
"Qianyun Xie","Male"
"Qinghai Wang","Male"
"Quilin Chen","Male"
"Quoc-Anh Do","Male"
"R.J. Briggs","Male"
"Rachel Glennerster","Female"
"Rafael La Porta","Male"
"Raffaella Sadun","Female"
"Raimond Maurer","Male"
"Raj Chetty","Male"
"Rajashri Chakrabarti","Female"
"Rajen Mookerjee","Male"
"Ralph Koijen","Male"
"Ran Abramitzky","Male"
"Rana Hendy","Female"
"Ranadeb Chaudhuri","Male"
"Randall A. Lewis","Male"
"Randall Walsh","Male"
"Randi Hjalmarsson","Female"
"Rangarajan K. Sundaram","Male"
"Raphael Schoenle","Male"
"Raquel Fernandez","Female"
"Rasmus Landerso","Male"
"Raul Sampognaro","Male"
"Raymindo M. Campos-Vazquez","Male"
"Raymond Fisman","Male"
"Raymond Guiteras","Male"
"Reed Walker","Male"
"Rema Hanna","Female"
"Remi Jedwab","Male"
"Rene M. Stulz","Male"
"René M. Stulz","Male"
"René Reich-Graefe","Male"
"Ricard Gil","Male"
"Ricardo Reis","Male"
"Riccardo Colacito","Male"
"Richard Blundell","Male"
"Richard Burkhauser","Male"
"Richard Crump","Male"
"Richard Green","Male"
"Richard Hornbeck","Male"
"Richard Kneller","Male"
"Richard Rogerson","Male"
"Richard Stanton","Male"
"Richard Townsend","Male"
"Richard Zeckhauser","Male"
"Risheng Mao","Male"
"Rita Ginja","Female"
"Robert A. Margo","Male"
"Robert Barro","Male"
"Robert Barsky","Male"
"Robert Collinson","Male"
"Robert Goldstein","Male"
"Robert J. Gordon","Male"
"Robert Kaestner","Male"
"Robert Mendelsohn","Male"
"Robert Metcalfe","Male"
"Robert Ready","Male"
"Robert Shiller","Male"
"Robert Townsend","Male"
"Robert W. Vishny","Male"
"Roberto Rigobon","Male"
"Roberto Steri","Male"
"Robin Burgess","Male"
"Robin Greenwood","Male"
"Rodney J. Andrews","Male"
"Rodney Ramcharan","Male"
"Rodrigo Harrison","Male"
"Rodrigo Soares","Male"
"Roger Feldman","Male"
"Roger Lagunoff","Male"
"Rohan Pitchford","Male"
"Rohan Williamson","Male"
"Rohini Pande","Female"
"Roine Vestman","Male"
"Rojhat Avsar","Male"
"Roland Fryer","Male"
"Romain Ranciere","Male"
"Ron Jarmin","Male"
"Ronald Lee","Male"
"Ronald Wolthoff","Male"
"Ronel Elul","Male"
"Roni Michaely","Male"
"Rosa Ferrer","Female"
"Roseanna Ander","Female"
"Ross Levine","Male"
"Rossen Valkanov","Male"
"Ruben Enikolopov","Male"
"Ruben Hernandez-Murillo","Male"
"Rudiger Bachman","Male"
"Ruedi Epple","Male"
"Rui Cui","Male"
"Ryan Decker","Male"
"Ryan Sullivan","Male"
"S. Boragan Aruoba","Male"
"S. Brock Blomberg","Male"
"Sahil Raina","Male"
"Saki Bigio","Male"
"Saktinil Roy","Male"
"Sambuddha Ghosh","Male"
"Samuel Bell","Male"
"Samuel Hanson","Male"
"Samuel Kleiner","Male"
"Samuel Kortum","Male"
"Samuel Lee","Male"
"Samuel S. Kortum","Male"
"Samuli Knüpfer","Male"
"Sandile Hlatshwayo","Female"
"Sandra Black","Female"
"Sanjukta Roy","Female"
"Santanu Mitra","Male"
"Sara Heller","Female"
"Sarah Smith","Female"
"Sarah Turner","Female"
"Sari Kerr","Female"
"Satyajit Chatterjee","Male"
"Scott Duke Kominers","Male"
"Scott Joslin","Male"
"Scott R. Baker","Male"
"Scott Weisbenner","Male"
"Scott Yonker","Male"
"Sebastian Di Tella","Male"
"Sebastien Houde","Male"
"Sebnem Kalemli-Ozcan","Female"
"See-Jik Kim","Male"
"Seema Jayachandran","Female"
"Selim Gulesci","Male"
"Sendhil Mullanaithan","Male"
"Seow Eng Ong","Male"
"Sephorah Joanne Mangin","Female"
"Serdar Ozkan","Male"
"Serena Ng","Female"
"Sergio Firpo","Male"
"Sergio Rebelo","Male"
"Sergio Urzua","Male"
"Sermin Gungor","Female"
"Seth Pruitt","Male"
"Seth Richards-Shubik","Male"
"Seth Sanders","Male"
"Seth Seabury","Male"
"Seung-Gyu (Andrew) Sim","Male"
"Seung-Hyun Hong","Male"
"Seungjin Han","Male"
"Sevin Yeltekin","Female"
"Sevinc Rende","Female"
"Sewin Chan","Female"
"Shahe Emran","Male"
"Shai Bernstein","Male"
"Shaianne Osterreich","Female"
"Shane Greenstein","Male"
"ShangJin Wei","Male"
"Shaojin Li","Male"
"Shari Eli","Female"
"Sharon Belenzon","Female"
"Shawkat Hammoudeh","Male"
"Sheridan Titman","Female"
"Shihe Fu","Male"
"Shinichi Kamiya","Male"
"Shintaro Yamaguchi","Male"
"Shivaram Rajgopal","Male"
"Shouyong Shi","Male"
"Shoya Ishimaru","Male"
"Shuang Zhang","Female"
"Shulamit Kahn","Female"
"Shushanik Hakobyan","Male"
"Signe-Mary McKernan","Female"
"Silvia Prina","Female"
"Simi Kedia","Female"
"Simon Gervais","Male"
"Simon Gilchrist","Male"
"Simon Halphen Boserup","Male"
"Simon Johnson","Male"
"Simon Mongey","Male"
"Simon van Norden","Male"
"Siqi Zhen","Female"
"Sissel Jensen","Female"
"Sjoerd Van Bekkum","Male"
"Snehal Banerjee","Male"
"Sofia Villas-Boas","Female"
"Sohnke m Bartram","Male"
"Somesh Nigam","Male"
"Song Han","Male"
"Songman Kang","Male"
"Soohyung Lee","Female"
"Soren Leth-Petersen","Male"
"Stacey Chen","Female"
"Stavros Panageas","Male"
"Stefan Hoderlein","Male"
"Stefan Nagel","Male"
"Stefan Petry","Male"
"Stefano Eusepi","Male"
"Stefano Giglio","Male"
"Stelios Michalopoulos","Male"
"Stephan Gohmann","Male"
"Stephan Lauermann","Male"
"Stephan Litschig","Male"
"Stephan Meier","Male"
"Stephan Nuesch","Male"
"Stephan Seiler","Male"
"Stéphane Hallegatte","Female"
"Stephane Verani","Male"
"Stephanie Schmitt-Grohe","Female"
"Stephen J. Redding","Male"
"Stephen Machin","Male"
"Stephen Morris","Male"
"Stephen T. Parente","Male"
"Steven Bednar","Male"
"Steven Haider","Male"
"Steven J. Davis","Male"
"Steven Kaplan","Male"
"Steven Laufer","Male"
"Steven Levitt","Male"
"Steven Raphael","Male"
"Steven Tadelis","Male"
"Stewart Myers","Male"
"Stijn Van Nieuwerburgh","Male"
"Stuart Gabriel","Male"
"Stuart Rosenthal","Male"
"Subhrendu K. Pattanayak","Male"
"Sugato Chakravarty","Male"
"Sumit Agarwal","Male"
"Sunghyun Henry Kim","Male"
"Sunjin Kim","Male"
"Sunjin Park","Male"
"Supreet Kaur","Female"
"Suqin Ge","Female"
"Susan Athey","Female"
"Susan Niknami","Female"
"Susan Thorp","Female"
"Susanto Basu","Male"
"Sushanta K. Mallick","Male"
"Svenn Jensen","Male"
"Sydney C. Ludvigson","Female"
"Sylvain Chassang","Male"
"T.C.C. Lai","Male"
"Tabea Bucher-Koenen","Female"
"Tae-Hee Jo","Male"
"Taejong Kim","Male"
"Takao Kato","Male"
"Tal Gross","Male"
"Tanjim Hossain","Male"
"Tanju Yorulmazer","Male"
"Tano Santos","Male"
"Tao Li","Male"
"Tarek Hassan","Male"
"Tareque Nasser","Male"
"Tarun Ramadorai","Male"
"Tatyana Deryugina","Female"
"Taylor Nadauld","Male"
"Ted To","Male"
"Teevrat Garg","Male"
"Thesia Garner","Female"
"Thibault Fally","Male"
"Thibaut Lamadon","Male"
"Thierry Mayer","Male"
"Thomas Davidoff","Male"
"Thomas Drechsel","Male"
"Thomas Philippon","Male"
"Thomas Rutherford","Male"
"Thomas Sampson","Male"
"Thouraya Triki","Female"
"Thushyanthan Baskaran","Male"
"Tim Bollerslev","Male"
"Tim Bresnahan","Male"
"Tim Landvoigt","Male"
"Timothy N. Bond","Male"
"Timothy Smeeding","Male"
"Tin-Chun Lin","Male"
"Tobias Moskowitz","Male"
"Todd B. Walker","Male"
"Todd Sinai","Male"
"Todd Sorensen","Male"
"Tom Chang","Male"
"Tomas Rodriguez Barraquer","Male"
"Tomasz Piskorski","Male"
"Tomoé Bourdier","Female"
"Toni Whited","Female"
"Torben Andersen","Male"
"Torben Heien Nielsen","Male"
"Tore Olsen","Male"
"Toshihiko Mukoyama","Male"
"Tracy Yue Wang","Female"
"Treb Allen","Male"
"Trinidad Beleche","Female"
"Tsutomu Watanabe","Male"
"Tunay Oguz","Female"
"Tunay Oguz","Male"
"Tyler Muir","Male"
"Tymofiy Mylovanov","Male"
"Tzuting Lin","Female"
"U. Vinodhini","Female"
"Ufuk Akcigit","Male"
"Ulrike Malmendier","Female"
"Umit Gurun","Male"
"University of Hull","??"
"V. Brian Viard","Male"
"V. Joseph Hotz","Male"
"V.A.C. van den Berg","Male"
"Valentina Bruno","Female"
"Valeriy Sibilkov","Female"
"Vanitha Raguratham","Female"
"Varadarajan Chari","Male"
"Vasco Carvalho","Male"
"Veljko Fotak","Male"
"Vellore Arthi","Female"
"Veronica Guerrieri","Female"
"Vesile Kutlu-Koc","Female"
"Victor Chernozhukov","Male"
"Victor Matheson","Male"
"Victor Stango","Male"
"Victoria Ivashina","Female"
"Viktoria Hnatkovska","Female"
"Vilsa Curto","Female"
"Vincent Yao","Male"
"Viplav Saini","Male"
"Viral Acharya","Male"
"Virgiliu Midrigan","Male"
"Vivian Yue","Female"
"Vojtech Bartos","Male"
"W. Erwin Diewert","Male"
"W. Scott Frame","Male"
"W.C.M. van Veen","Male"
"Wassim Shahin","Male"
"Wei Huang","Male"
"Wei Jiang","Female"
"Wei Wang","Male"
"Wei Xiong","Male"
"Weijia Dai","Female"
"Wen-Jui Han","Female"
"Wenhua Di","Female"
"Wenlan Qian","Female"
"Wenli Li","Female"
"Wesley Yin","Male"
"William Horrace","Male"
"William Kerr","Male"
"William Lincoln","Male"
"William Nordhaus","Male"
"William Strange","Male"
"William Wheaton","Male"
"Wojciech Kopczuk","Male"
"Wolfgang Keller","Male"
"Xavier Freixas","Male"
"Xavier Gabaix","Male"
"Xavier Ragot","Male"
"Xi Chen","Male"
"Xiao-Yuan Dong","Female"
"Xiaobing Feng","Female"
"Xiaodan Gao","Female"
"Xiaoding Liu","Female"
"Xiaodong Zhu","Male"
"Xiaohui Tian","Female"
"Xiaoxia Shi","Female"
"Xiaoxue Du","Female"
"Xin Zhang","Female"
"Xingwang Qian","Male"
"Xu Cheng","Female"
"Xuewei Yang","Female"
"Xuguang Sheng","Male"
"Y. Peter Chung","Male"
"Y. Stephen Chiu","Male"
"Yacine Ait-Sahalia","Male"
"Yahong Zhang","Female"
"Yajun Wang","Female"
"Yan Bai","Female"
"Yanjiao Song","Male"
"Yanmin Gao","Female"
"Yanqun Zhang","Female"
"Yanqun Zhang","Male"
"Yanrui Wu","Male"
"Yaw Nyarko","Male"
"Yeejin Jang","Female"
"Yeon-Koo Che","Male"
"Yifei Mao","Male"
"Yihui Pan","Female"
"Yildiray Yildirim","Male"
"Ying Fan","Female"
"Yingdi Wang","Female"
"Yingmei Cheng","Female"
"Yingzi Zhu","Female"
"YinWong Cheung","Male"
"Yiseon Yoo","Female"
"Yongheng Deng","Male"
"Yongseok Shin","Male"
"Yongxiang Wang","Male"
"Yoonseok Choi","Male"
"Yoram Halevy","Male"
"Yothin Jinjarak","Male"
"Yoto V. Yotov","Male"
"Yoto Yotov","Male"
"Youchang Wu","Male"
"Young-Il Kim","Male"
"Youngsuk Yook","Female"
"Yu-Chin Hsu","Male"
"Yu-Hsi Liu","Female"
"Yuanchuan Lien","Male"
"Yulai Wan","Female"
"Yuliy Sannikov","Male"
"Yuliya Demyanyk","Female"
"Yuzhe Zhang","Male"
"Yves Zenou","Male"
"Zacharias Sautner","Male"
"Zack Cooper","Male"
"Zackary Hawley","Male"
"Zdravka Todorova","Female"
"Zhanhui Chen","Male"
"Zhaogang Song","Male"
"Zheng Liu","Male"
"Zheng Michael Song","Male"
"Zhenyu Lai","Male"
"Zhenzhen Sun","Female"
"Zhi Da","Male"
"Zhiguo He","Male"
"Zhipeng Liao","Male"
"Zhiyao Chen","Female"
"Zhiyao Chen","Male"
"Zhongjin Li","Female"
"Zohal Hessami","Female"
"Zohreh Emami","Female"
"Zongwu Cai","Male"
"Zoran Ivkovich","Male"
