"author","gender"
"Ryan Sullivan","Male"
"S. Boragan Aruoba","Male"
"S. Viswanathan","Male"
"Sai-Ming Li","Male"
"Sally Sadoff","Female"
"Sandip Sukhtankar","Male"
"Sanghoon Lee","Male"
"Sanjai Bhagat","Male"
"Sanjiv Das","Male"
"Sanjukta Chaudhuri","Male"
"Sanjukta Chaudhuri","Female"
"Santosh Anagol","Male"
"Sarah Baird","Female"
"Sarah Lein","Female"
"Sarah Miller","Female"
"Sarah Reber","Female"
"Sarah Zubairy","Female"
"Sari Pekkala Kerr","Female"
"Sascha Steffen","Male"
"Saumitra Jha","Male"
"Scott Carrell","Male"
"Scott Duke Kominers","Male"
"Scott Joslin","Male"
"Scott R. Baker","Male"
"Sebastian Dyrda","Male"
"Sebastian Galiani","Male"
"Sebastian Petrick","Male"
"Sébastien Houde","Male"
"Sebnem Kalemli-Ozcan","Female"
"Seema Jayachandran","Female"
"Selim Gulesci","Male"
"Selver Derya Uysal","Female"
"Semoon Chang","Male"
"Seppo Ikaheimo","Male"
"Serdar Ozkan","Male"
"Serena Ng","Female"
"Sergei Guriev","Male"
"Serguey Braguinsky","Male"
"Seth Pruitt","Male"
"Seth Richards-Shubik","Male"
"Shachar Kariv","Male"
"Shage Zhang","Female"
"Shahe Emran","Male"
"Shailender Swaminathan","Male"
"Shang-Jin Wei","Male"
"Sharon Kozicki","Female"
"Sharun Mukand","Male"
"Shawkat Hammoudeh","Male"
"Sheheryar Banuri","Male"
"Sheridan Titman","Female"
"Shihe Fu","Male"
"Shin-Yi Chou","Female"
"Shisong Qing","Male"
"Shivaram Rajgopal","Male"
"Shu-Chun Susan Yang","Female"
"Shuang Zhang","Female"
"Shutao Cao","Male"
"Shuyang Sheng","Male"
"Shuyang Sheng","Female"
"Shyamal Chowdhury","Male"
"Sile Padraigin O'Dorchai","Female"
"Silvia Goncalves","Female"
"Silvia Prina","Female"
"Simi Kedia","Female"
"Simon Board","Male"
"Simon Burke","Male"
"Simon Gilchrist","Male"
"Simon Mohun","Male"
"Simon Peter Anderson","Male"
"Simon Wren-Lewis","Male"
"Sinan Aral","Male"
"Sjoerd van Bekkum","Male"
"Soenke Sievers","Male"
"Soohyung Lee","Female"
"Sophocles Mavroeidis","Male"
"Stanley E. Zin","Male"
"Stefan Bender","Male"
"Stefan Hoderlein","Male"
"Stephan Dieckmann","Male"
"Stephan Litschig","Male"
"Stephan Siegel","Male"
"Stephanie Stantcheva","Female"
"Stephen Brown","Male"
"Stephen Oliner","Male"
"Stephen Redding","Male"
"Stephen Ryan","Male"
"Stephen T. Parente","Male"
"Steven D. Levitt","Male"
"Steven J. Davis","Male"
"Steven Kaplan","Male"
"Steven L. Puller","Male"
"Steven Ongena","Male"
"Stijn Claessens","Male"
"Stijn Van Nieuwerburgh","Male"
"Stuart Gabriel","Male"
"Stuart Rosenthal","Male"
"Subha Mani","Female"
"Subhrendu K. Pattanayak","Male"
"Subramaniam Ramanarayanan","Male"
"Sucharita Sinha Mukherjee","Female"
"Suchirtra J. Yegnanarayan","Female"
"Suehyun Kwon","Female"
"Sugata Ray","Male"
"Suhua Tian","Female"
"Sumit Agarwal","Male"
"Sun Ling Wang","Female"
"Sung-Jin Cho","Male"
"Susan Athey","Female"
"Susan Yeh","Female"
"Sushanta Mallick","Male"
"Sushanta Mallick","Female"
"Swasti Gupta-Mukherjee","Female"
"Swati Dhingra","Female"
"Sydney Ludvigson","Female"
"Syngjoo Choi","Male"
"Tae-hwan Rhee","Male"
"Taekyoon Lim","Male"
"Taeree Wang","Female"
"Takatoshi Tabuchi","Male"
"Tal Gross","Male"
"Tania Barham","Female"
"Tanjim Hossain","Male"
"Tanya Rosenblatt","Female"
"Tarun Ramadorai","Male"
"Tatsuro Senga","Male"
"Tatyana Deryugina","Female"
"Tavneet Suri","Female"
"TengTeng Xu","Female"
"Terry L. Anderson","Male"
"Tetsuji Okazaki","Male"
"Theresa Kuchler","Female"
"Thesia I. Garner","Female"
"Thibault Fally","Male"
"Thien Tung Nguyen","Male"
"Thierry Verdier","Male"
"Thomas J. Holmes","Male"
"Thomas Kostka","Male"
"Thomas Lubik","Male"
"Thomas Palfrey","Male"
"Thouraya Triki","Female"
"Till Von Wachter","Male"
"Tilman Bruck","Male"
"Tim Schmidt-Eisenlohr","Male"
"Timothy Besley","Male"
"Tingyu Zhou","Female"
"Tobias Adrian","Male"
"Tobias Berg","Male"
"Todd B. Walker","Male"
"Todd Gormley","Male"
"Todd Neumann","Male"
"Todd Stinebrickner","Male"
"Tom Kirchmaier","Male"
"Tomas Dvorak","Male"
"Tomas Philipson","Male"
"Tore Leite","Male"
"Tuan-Hwee Sng","Male"
"Tyler Muir","Male"
"Tyler Shumway","Male"
"Tzuo Hann Law","Male"
"Tzuting Lin","Female"
"Uday Rajan","Male"
"Ugo Troiano","Male"
"Ulrich J. Wagner","Male"
"Ulrike Malmendier","Female"
"Umit Gurun","Male"
"University of Dubai","??"
"Uri Gneezy","Male"
"Uwe Sunde","Male"
"V. Bhaskar","Male"
"V. Joseph Hotz","Male"
"Vadym Volosovych","Male"
"Vahap Uysal","Male"
"Valentina Bruno","Female"
"Valerie A. Ramey","Female"
"Vasco Curdia","Male"
"Vasia Panousi","Unknown"
"Veronica Rappoport","Female"
"Veronica Santarosa","Female"
"Victor Aguirregabiria","Male"
"Victor Chernozhukov","Male"
"Victor Martinez","Male"
"Vijayendra Rao","Male"
"Vikram Maheshri","Male"
"Vikramaditya Khanna","Male"
"Viktor Todorov","Male"
"Vincenzo Quadrini","Male"
"Viral V. Acharya","Male"
"Virgiliu Midrigan","Male"
"Viridiana Garcia","Female"
"Vito Gala","Male"
"Vivian Yue","Female"
"Volker Nocke","Male"
"Volker Wieland","Male"
"Volodymyr Lugovskyy","Male"
"W. Kip Viscusi","Male"
"Warren Hrung","Male"
"Wehn-Jyuan Tsai","Female"
"Wei Huang","Male"
"Wei Jiang","Female"
"Wei Xiong","Male"
"Weining Wang","Female"
"Wen-Chi Liao","Male"
"Wen-Chi Liao","Female"
"Wen-Tai Hsu","Male"
"Wendy Edelberg","Female"
"Wenrui Zhang","Male"
"Wenxi Jiang","Male"
"Wenyi Shen","Female"
"Wenyu Wang","Male"
"Wesley Yin","Male"
"Western Michigan University","??"
"Whitney K. Newey","Male"
"William Brock","Male"
"William Collins","Male"
"William Jack","Male"
"William R. Kerr","Male"
"William Strange","Male"
"William Wheaton","Male"
"Wojciech Kopczuk","Male"
"Wolfram Schlenker","Male"
"Wooyoung Lim","Male"
"Wu-kuang Cun","Male"
"Xavier Gabaix","Male"
"Xavier Gine","Male"
"Xi Chen","Male"
"Xiao-Yuan Dong","Female"
"Xiaobo Zhang","Male"
"Xiaodong Zhu","Male"
"Xiaofei Zhao","Male"
"Xiaoguang Chen","Male"
"Xiaohu Wang","Male"
"Xiaoji Lin","Male"
"Xiaoxia Lou","Female"
"Xiaoxia Shi","Female"
"Xiaoxin Zhang","Male"
"Xiaoyu Huang","Male"
"Xingliang Ma","Male"
"Xinshen Diao","Female"
"Xiumin Martin","Female"
"Xu Cheng","Female"
"Xudong An","Male"
"Yacine Ait-Sahalia","Male"
"Yanchun Zhang","Male"
"Yangru Wu","Male"
"Yanhui Wu","Male"
"Yaniv Grinstein","Male"
"Yao Lu","Female"
"Yaohui Zhao","Female"
"Yeon-Koo Che","Male"
"Yigitcan Karabulut","Male"
"Yihui Pan","Female"
"Yildiray Yildirim","Male"
"Yin-Chi Wang","Male"
"Yingcong Lan","Female"
"Yingyao Hu","Male"
"Yixiao Sun","Male"
"Yongheng Deng","Male"
"Yongmiao Hong","Male"
"Yongmin Chen","Male"
"Yongseok Shin","Male"
"Yongxiang Wang","Male"
"Yoram Halevy","Male"
"Yu-Ning Hwang","Female"
"Yu-Wei Hsieh","Male"
"Yuchiro Kawaguchi","Male"
"Yuehua Tang","Male"
"Yuet-Yee Linda Wong","Female"
"Yuliy Sannikov","Male"
"Yuliya Demyanyk","Female"
"Yuriy Gorodnichenko","Male"
"Yuting Zhang","Female"
"Yuto Iwasaki","Male"
"Yuxiu Zhang","Female"
"Yves Zenou","Male"
"Zackary Hawley","Male"
"Zengyuan Sun","Male"
"Zhaohui Chen","Male"
"Zheng Sun","Female"
"zhengtong Lu","Male"
"Zhentao Shi","Male"
"Zhi Da","Male"
"Zhi Wang","Male"
"Zhichuan Li","Male"
"Zhichun Jenny Ying","Female"
"Zhiguo He","Male"
"Zhihong Yu","Male"
"Zhiliang Li","Male"
"Zhongjun Qu","Male"
"Zhongyi Wang","Female"
"Zhun Zhao","Male"
"Zinovyeva Natalia","Female"
"Zoran Ivkovich","Male"
"Zorina Khan","Female"
