"author","gender"
"Ranjula Bali Swain","Female"
"Raphael Franck","Male"
"Raul Caruso","Male"
"Raven Molloy","Female"
"Ravi Bansal","Male"
"Rebecca Thornton","Female"
"Reed Walker","Male"
"Reint Gropp","Male"
"Renata Kosova","Female"
"René Garcia","Male"
"Rene M. Stulz","Male"
"Renfu Luo","Male"
"Ricardo Caballero","Male"
"Ricardo Lagos","Male"
"Ricardo Nunes","Male"
"Ricardo Reis","Male"
"Riccardo Colacito","Male"
"Richard Akresh","Male"
"Richard Baldwin","Male"
"Richard Blundell","Male"
"Richard Burkhauser","Male"
"Richard Green","Male"
"Richard K. Crump","Male"
"Richard Rogerson","Male"
"Rob Gillezeau","Male"
"Robert A. Margo","Male"
"Robert C. Johnson","Male"
"Robert Carroll","Male"
"Robert Clark","Male"
"Robert Inman","Male"
"Robert Jensen","Male"
"Robert Johnson","Male"
"Robert Kaestner","Male"
"Robert Novy-Marx","Male"
"Robert Shiller","Male"
"Robert Shimer","Male"
"Robert Stavins","Male"
"Robert Town","Male"
"Robert Townsend","Male"
"Robert Vishny","Male"
"Roberto Perotti","Male"
"Roberto Rigobon","Male"
"Robin Lee","Male"
"Robynn Cox","Female"
"Rodney Andrews","Male"
"Rodney Green","Male"
"Rodney J. Andrews","Male"
"Roger Feldman","Male"
"Rojhat B. Avsar","Male"
"Roland Straub","Male"
"Ron Jarmin","Male"
"Ronald Seeber","Male"
"Roni Michaely","Male"
"Rosmy J. Louis","Male"
"Ruben Enikolopov","Male"
"Rucker Johnson","Male"
"Rudiger Fahlenbrach","Male"
"Rudiger von Arnim","Male"
"Rudolf Winter-Ebmer","Male"
"Rudolfs Bems","Male"
"Ruediger Bachmann","Male"
"Ruey S. Tsay","Male"
"Ruijue Peng","Female"
"Ruiqing Miao","Male"
"Rukmani Gounder","Female"
"Ryan Johnson","Male"
"Ryan Kellogg","Male"
"S.J. Koopman","Male"
"Saibal Kar","Male"
"Sally Sadoff","Female"
"Salvador Navarro","Male"
"Sam Kortum","Male"
"Samuel Kortum","Male"
"Samuel Lee","Male"
"Sandeep Baliga","Male"
"Sandra E. Black","Female"
"Sang-Wook Stanley Cho","Male"
"Sanjukta Chaudhuri","Female"
"Sanjukta Chaudhuri","Male"
"Sanjukta Roy","Female"
"Sara Fisher Ellison","Female"
"Sarah Reber","Female"
"Saroj Bhattarai","Male"
"Savina Rizova","Female"
"Sayeh Nikpay","Female"
"Scott A. Imberman","Male"
"Scott Duke Kominers","Male"
"Scott Joslin","Male"
"Scott Stern","Male"
"Sebastiano Manzan","Male"
"Sebnem Kalemli-Ozcan","Female"
"Semoon Chang","Male"
"Sendhi Mullainathan","Male"
"Sendhil Mullainathan","Male"
"Seonghoon Kim","Male"
"Serafeim Tsoukas","Male"
"Serdar Ozkan","Male"
"Seth Freedman","Male"
"Seung-Hyun Hong","Male"
"Severin Borenstein","Male"
"Shahe Emran","Male"
"Shai Bernstein","Male"
"Shaianne T. Osterreich","Female"
"Shakun Datta","Female"
"Shane Greenstein","Male"
"Shang-jin Wei","Male"
"Shang-Jin Wei","Male"
"Shangjin Wei","Male"
"Shanhong Wu","Female"
"Shanjun Li","Male"
"Sharon Kozicki","Female"
"Shawn Cole","Male"
"Sheharyar Bokhari","Male"
"Sheridan Titman","Female"
"Shigenori Shiratsuka","Male"
"Shin-Yi Chou","Female"
"Shincihi Sakata","Male"
"Shing-Yi Wang","Female"
"Shivaram Rajgopal","Male"
"Siddarth Bhaskar Shenai","Male"
"Silvia H. Barcellos","Female"
"Silvia Prina","Female"
"Simen Markussen","Male"
"Simi Kedia","Female"
"Simon Burgess","Male"
"Simon Chang","Male"
"Simon Dubecq","Male"
"Simon Evenett","Male"
"Simon Gervais","Male"
"Simon Ville","Male"
"Sohini Paul","Female"
"Soren Anderson","Male"
"Souphala Chomsisengphet","Female"
"Sriya Iyer","Male"
"Stacey Chen","Female"
"Stacy Dickert-Conlin","Female"
"Stefan Hoderlein","Male"
"Stefan Lewellen","Male"
"Stefan Nagel","Male"
"Stefan Staubli","Male"
"Stefania Garetto","Female"
"Stefano Della Vigna","Male"
"Stefie Schurer","Female"
"Stelios Michalopoulos","Male"
"Stepán Jurajda","Male"
"Stephan Heblich","Male"
"Stephan Lauermann","Male"
"Stephan Meier","Male"
"Stephan Siegel","Male"
"Stephen J. Redding","Male"
"Stephen Morris","Male"
"Stergios Skaperdas","Male"
"Steven Levitt","Male"
"Steven N. Kaplan","Male"
"Steven Ongena","Male"
"Steven Raphael","Male"
"Steven Shavell","Male"
"Stijn Claessens","Male"
"Stuart Rosenthal","Male"
"Stuti Khemani","Female"
"Subal C. Kumbhakar","Male"
"Subramaniam Ramanarayanan","Male"
"Sudipto Dasgupta","Male"
"Sumit Agarwal","Male"
"Sunoong Hwang","Male"
"Suqin Ge","Female"
"Suresh Naidu","Male"
"Susan Athey","Female"
"Susan Busch","Female"
"Susan Yeh","Female"
"Susann Rohwedder","Female"
"Sushant Acharya","Male"
"Sushanta Mallick","Male"
"Sushanta Mallick","Female"
"Suyong Song","Male"
"Suzanne Scotchmer","Female"
"Sven Rady","Male"
"Swati Dhingra","Female"
"T. Aldrich Finegan","Male"
"Ta-Chen Wang","Male"
"Tack Yun","Male"
"Tae-Hee Jo","Male"
"Taehyun Ahn","Male"
"Taeyoung Doh","Male"
"Taisuke Otsu","Male"
"Takahiko Kiso","Male"
"Tania Barham","Female"
"Tanju Yorulmazer","Male"
"Tanmoy Mukherjee","Male"
"Tansel Yilmazer","Female"
"Taoufik Bouezmarni","Male"
"Tarek Alexander Hassan","Male"
"Tarek Hassan","Male"
"Tarun Ramadorai","Male"
"Taryn Dinkelman","Female"
"Teresa Fort","Female"
"Tewodaj Mogues","Female"
"Thankom G. Arun","Male"
"Theresa Kuchler","Female"
"Thesia I. Garner","Female"
"Thies Lindenthal","Male"
"Thomas Dee","Male"
"Thomas J. Sargent","Male"
"Thomas Lemieux","Male"
"Thomas Mertens","Male"
"Thomas Philippon","Male"
"Thomas Sargent","Male"
"Thorvaldur Gylfason","Male"
"Tiemei Li","Female"
"Tim Bollerslev","Male"
"Timothy Simcoe","Male"
"Tin-Chun Lin","Male"
"Tirthankar Chakravarty","Male"
"Tithi Chattopadhyay","Female"
"Tobias Adrian","Male"
"Tobias J. Moskowitz","Male"
"Tomasz Piskorski","Male"
"Tommaso Nannicini","Male"
"Tomoki Fujii","Male"
"Torberg Falch","Male"
"Tore Ellingsen","Male"
"Tracy Yue Wang","Female"
"Trevor Tombe","Male"
"Troy Davig","Male"
"Tyler Shumway","Male"
"Ufuk Akcigit","Male"
"Ulf Rinne","Male"
"Ulrike Malmendier","Female"
"University of Missouri-Kansas City","?"
"Utpal Bhattacharya","Male"
"Uwe Sunde","Male"
"V. Joseph Hotz","Male"
"V. Kerry Smith","Male"
"V. Ravi Anshuman","Male"
"V. V. Chari","Male"
"Vadym Volosovych","Male"
"Vai-Lam Mui","Male"
"Valentyn Panchenko","Male"
"Valery Polkovnichenko","Male"
"Varadarajan Chari","Male"
"Vasco Curdia","Male"
"Veljko Fotak","Male"
"Veronica Guerrieri","Female"
"Victor Aguirregabiria","Male"
"Victor DeMiguel","Male"
"Victor Ginsburgh","Male"
"Victor Rios Rull","Male"
"Victor Stango","Male"
"Victor Zhorin","Male"
"Victoria Ivashina","Female"
"Viegi Nicola","Male"
"Vikrant Vig","Male"
"Viktor Todorov","Male"
"Vincent Glode","Male"
"Vincent Yao","Male"
"Vinish Kathuria","Male"
"Viral Acharya","Male"
"Viral V. Acharya","Male"
"Virgiliu Midrigan","Male"
"W. Bentley Macleod","Male"
"W. Kip Viscusi","Male"
"W. Reed Walker","Male"
"W. Robert Brazelton","Male"
"W.Keener Hughen","Male"
"Walter Mischel","Male"
"Wanchuan Lin","Female"
"Warren Whatley","Male"
"Wei Xiong","Male"
"Wendy Li","Female"
"Wenli Li","Female"
"Wiji Arulampalam","Female"
"Will Goetzmann","Male"
"William J. Collins","Male"
"William Kerr","Male"
"William R. Kerr","Male"
"William Strange","Male"
"William Vogt","Male"
"William Wheaton","Male"
"Wojciech Kopczuk","Male"
"Wolfgang Keller","Male"
"Wolfram Elsner","Male"
"Wolfram Schlenker","Male"
"Xavier Gabaix","Male"
"Xavier Gine","Male"
"Xavier Ragot","Male"
"Xiangmin (Helen) Liu","Female"
"Xianwen Shi","Male"
"Xiao-yuan Dong","Female"
"Xiaobo Zhang","Male"
"Xiaohong Chen","Female"
"Xiaoshu Xu","Female"
"Xiaoxia Shi","Female"
"Xiaoyang Li","Male"
"Xiaozu Wang","Male"
"Xinya Zhang","Female"
"Xuanjuan Chen","Female"
"Xudong An","Male"
"Xuepeng Liu","Male"
"Xuguang Sheng","Male"
"Yacine Ait-Sahalia","Male"
"Yajun Wang","Female"
"Yaniv Grinstein","Male"
"Yaniv Yedid-Levi","Male"
"Yanmin Qian","Male"
"Yann Algan","Male"
"Yaojiang Shi","Male"
"Yaron Leitner","Male"
"Yew-Kwang Ng","Male"
"Yifu Lin","Male"
"Yingchun Liu","Female"
"Yinghua Li","Female"
"Yingmei Cheng","Female"
"Yingquan Song","Male"
"Yingyao Hu","Male"
"Yongheng Deng","Male"
"Yongqiang Chu","Male"
"Yongsung Chang","Male"
"Yongzheng Liu","Male"
"Yoram Halevy","Male"
"Yoshifumi Konishi","Male"
"Yu-Wei Hsieh","Male"
"Yuemei Ji","Female"
"Yufeng Han","Male"
"Yuhai Xuan","Male"
"Yuichi Shoda","Male"
"Yujie Cai","Male"
"Yunsung Eom","Male"
"Yunwei Gai","Male"
"Yuriy Gorodnichenko","Male"
"Yuting Zhang","Female"
"Yuyu Chen","Male"
"Zacharias Sautner","Male"
"Zackary Hawley","Male"
"Zhen Lei","Male"
"Zheng Song","Male"
"Zhenguo Lin","Male"
"Zhi Wang","Male"
"Zhigang Li","Male"
"Zhiguo He","Male"
"Zhiyi Qian","??"
"Zhu Wang","Male"
"Zinat S. Alam","Female"
